0.996654652196768,5.75294606934867e-09,5.09339762228542e-07,1.83552939020298
0.983703899530535,2.90661971149399e-09,3.5670729710827e-07,1.90103128299235
0.984009556079131,2.23960160444625e-10,6.28064070138942e-07,1.79289884851698
0.985989678888032,1.1031928291715e-08,1.03944609089093e-06,1.69926760737333
0.984498150305572,8.28225321555451e-06,2.23247122835545e-07,1.91407206594921
1.00050232007088,4.01899866896988e-09,3.6432808992078e-07,1.87183405249803
0.999884783695563,5.26113118927399e-09,3.58860249878699e-07,1.90443434460642
0.986477283585671,4.68295078931625e-06,1.67563592519375e-06,1.63739476637355
0.996044702351256,1.66215737737705e-06,4.02015979502545e-07,1.88112371571988
0.995277569129659,2.21604051919564e-08,7.13338055409631e-07,1.79588320709499
0.993322236791567,3.8228581540778e-08,6.50361053271621e-07,1.76927125479538
0.977371844517919,1.21931607010696e-10,2.92715664774102e-07,1.89554946006287
0.987351926610862,1.11642812798765e-05,4.20543087588044e-07,1.89196510160089
0.992641706139973,9.61785847956496e-06,3.01419419501819e-07,1.90684790277816
0.989242940215988,2.99496684624994e-08,5.95347160931224e-07,1.79952226961967
0.994738806849339,8.99071008540181e-06,3.05339843893112e-07,1.93966385536546
0.992947892614595,4.86528468866835e-09,3.64608909785123e-07,1.9320183678109
0.986353120239839,2.7595558165169e-08,5.55639234663766e-07,1.86281113189505
0.997914854168241,3.51929971567379e-09,2.90557881131459e-07,1.9661277471879
0.997931532437822,2.10759339746861e-08,3.28946528222469e-07,1.94194698602601
0.99495461272826,2.68895648983763e-08,5.90142319060957e-07,1.84797256654466
0.983468436574125,5.30340655877067e-07,9.31356179428567e-07,1.70907943491922
0.984522250092406,2.12430615707346e-08,4.95334556802537e-07,1.79982958608824
0.990566532111532,7.62705106713472e-09,5.10914642238071e-07,1.84368278580439
0.991479319339861,4.52294065094403e-07,6.41929410112278e-07,1.84605291231198
0.987681918059983,1.03339587863351e-08,5.80204521624939e-07,1.83871517543034
0.996229676641158,7.94657645375624e-09,8.51770341388316e-07,1.78492659427688
0.996598521583869,1.47807799592045e-06,5.30016359188411e-07,1.84459039363394
0.989806328280605,4.23404177995428e-08,1.25972534561843e-06,1.71158276753228
0.985174638012101,4.09854103324113e-08,7.38924308388764e-07,1.75682375954364
0.992832992188143,2.14414371576172e-08,7.24470465053562e-07,1.815736622945
0.986271502852358,3.03382407188312e-08,9.89105355908174e-07,1.7401699312224
0.99219146814063,1.58936089451816e-08,6.06217171791219e-07,1.80620490628869
0.987997981812268,3.31324251476557e-05,4.01208878439782e-07,1.8123365971446
0.995695102531976,2.12597628090045e-08,3.04417731474485e-07,1.89505982216457
0.995615223696272,4.7620817036998e-10,8.01647303980222e-07,1.791102242435
0.981818600031713,1.56788758769523e-06,3.56830907847866e-07,1.88688990805682
0.987409600963063,5.99296752405013e-07,8.08425519528809e-07,1.77549088548037
0.985068254512478,7.97179110464791e-10,2.03946821487556e-07,1.98153146834371
0.990350010312341,4.12492962946719e-07,3.18886383545881e-07,1.90031599388979
0.995676397168838,2.08260486417716e-06,6.23989981658485e-07,1.83746557851215
0.985009521057341,4.58909513540411e-09,4.11763388785077e-07,1.85795620852616
0.985383366714646,1.95668473828505e-08,3.80124367572535e-07,1.88721714656215
0.993574343619637,8.83600954324565e-09,6.93609664810418e-07,1.81615500496543
0.982874460571033,6.26008742335731e-06,2.31518898935981e-07,1.97027050493934
0.995373882869674,1.86979910427789e-06,5.12947843457485e-07,1.86215944087026
0.991694376072329,1.30706268271528e-09,6.09045201181634e-07,1.83232320666663
0.994305994307308,1.55768094150328e-08,5.03260013102081e-07,1.84981119114282
