1.836454528257664309e+00,1.785870131504703640e+00,1.740375732397744457e+00,1.698859741329745709e+00,1.664285527520515506e+00,1.620874613815642240e+00,1.544509483150655615e+00,1.430365459042521659e+00,1.210902237469687837e+00,1.016493091167169904e+00,8.003665147153019577e-01,6.410245239369192216e-01,4.946966983651319150e-01,3.920053993537572778e-01,3.093164369852214324e-01
1.836369814563650893e+00,1.785792386047658775e+00,1.740231936979571126e+00,1.698743378788367897e+00,1.663987802751806910e+00,1.620488674655066408e+00,1.544164722781086407e+00,1.430053739474760111e+00,1.210554274137647823e+00,1.016178740281321824e+00,8.000333977455579282e-01,6.407773146699456968e-01,4.945105198506564159e-01,3.917412840830752918e-01,3.089923318572940780e-01
1.836284197050302103e+00,1.785712090536467622e+00,1.740086435390046926e+00,1.698624436883584554e+00,1.663691615618535735e+00,1.620105346020180859e+00,1.543821590764734797e+00,1.429742803231832671e+00,1.210206708185392888e+00,1.015863266657019759e+00,7.996991782170871366e-01,6.405285603676650341e-01,4.943216689364723360e-01,3.914754669682887211e-01,3.086674495813198082e-01
1.836197671282277177e+00,1.785629253837321517e+00,1.739939228909667790e+00,1.698502922572252549e+00,1.663396934805033034e+00,1.619724588951931610e+00,1.543480053787018136e+00,1.429432623017561133e+00,1.209859518103445053e+00,1.015546663768235325e+00,7.993638511023711812e-01,6.402782554323339648e-01,4.941301518364470957e-01,3.912079524283711973e-01,3.083417925962352868e-01
1.836110232824235355e+00,1.785543884816413351e+00,1.739790318818928538e+00,1.698378842811226530e+00,1.663103728995630526e+00,1.619346364491266010e+00,1.543140078533350446e+00,1.429123171535766845e+00,1.209512682382325011e+00,1.015228925088940581e+00,7.990274113738907724e-01,6.400263942662086647e-01,4.939359747644483933e-01,3.909387448822965183e-01,3.080153633409766223e-01
1.836021877240836764e+00,1.785455992339934017e+00,1.739639706398324659e+00,1.698252204557362699e+00,1.662811966874659708e+00,1.618970633679130300e+00,1.542801631689147523e+00,1.428814421490271824e+00,1.209166179512555228e+00,1.014910044093106256e+00,7.986898540041273975e-01,6.397729712715461980e-01,4.937391439343438715e-01,3.906678487490383156e-01,3.076881642544804230e-01
1.835932600096739975e+00,1.785365585274075961e+00,1.739487392928351861e+00,1.698123014767516592e+00,1.662521617126452300e+00,1.618597357556472272e+00,1.542464679939824945e+00,1.428506345584897863e+00,1.208819987984657063e+00,1.014590014254705075e+00,7.983511739655623218e-01,6.395179808506025187e-01,4.935396655600012283e-01,3.903952684475700541e-01,3.073601977756832970e-01
1.835842396956604006e+00,1.785272672485031409e+00,1.739333379689505632e+00,1.697991280398543745e+00,1.662232648435340021e+00,1.618226497164237943e+00,1.542129189970797398e+00,1.428198916523466089e+00,1.208474086289152094e+00,1.014268829047707765e+00,7.980113662306769218e-01,6.392614174056345799e-01,4.933375458552879955e-01,3.901210083968656983e-01,3.070314663435215197e-01
1.835751263385087650e+00,1.785177262838991474e+00,1.739177667962281681e+00,1.697857008407299695e+00,1.661945029485655034e+00,1.617858013543374218e+00,1.541795128467481124e+00,1.427892107009799627e+00,1.208128452916562123e+00,1.013946481946086386e+00,7.976704257719525737e-01,6.390032753388987796e-01,4.931327910340721488e-01,3.898450730158988242e-01,3.067019723969317546e-01
1.835659194946851702e+00,1.785079365202149493e+00,1.739020259027175053e+00,1.697720205750639977e+00,1.661658728961727283e+00,1.617491867734828448e+00,1.541462462115290588e+00,1.427585889747718717e+00,1.207783066357408508e+00,1.013622966423812999e+00,7.973283475618704319e-01,6.387435490526517379e-01,4.929254073102209976e-01,3.895674667236429523e-01,3.063717183748501105e-01
1.835566187206554289e+00,1.784978988440696579e+00,1.738861154164680567e+00,1.697580879385421460e+00,1.661373715547890262e+00,1.617128020779546871e+00,1.541131157599641588e+00,1.427280237441045596e+00,1.207437905102213493e+00,1.013298275954858330e+00,7.969851265729115397e-01,6.384822329491498527e-01,4.927154008976024069e-01,3.892881939390718249e-01,3.060407067162131955e-01
1.835472235728855095e+00,1.784876141420825180e+00,1.738700354655294156e+00,1.697439036268497681e+00,1.661089957928474359e+00,1.616766433718476392e+00,1.540801181605949255e+00,1.426975122793602502e+00,1.207092947641498215e+00,1.012972404013194438e+00,7.966407577775574955e-01,6.382193214306496332e-01,4.925027780100839636e-01,3.890072590811593511e-01,3.057089398599575070e-01
1.835377336078413357e+00,1.784770833008726632e+00,1.738537861779512195e+00,1.697294683356725953e+00,1.660807424787811959e+00,1.616407067592564140e+00,1.540472500819629165e+00,1.426670518509210339e+00,1.206748172465784474e+00,1.012645344072793829e+00,7.962952361482894537e-01,6.379548088994076993e-01,4.922875448615332550e-01,3.887246665688787184e-01,3.053764202450194865e-01
1.835281483819887871e+00,1.784663072070592937e+00,1.738373676817828617e+00,1.697147827606961590e+00,1.660526084810233893e+00,1.616049883442757018e+00,1.540145081926096449e+00,1.426366397291691790e+00,1.206403558065594295e+00,1.012317089607627008e+00,7.959485566575890125e-01,6.376886897576805602e-01,4.920697076658183122e-01,3.884404208212041132e-01,3.050431503103356312e-01
1.835184674517938985e+00,1.784552867472617210e+00,1.738207801050739798e+00,1.696998475976059906e+00,1.660245906680072325e+00,1.615694842310001489e+00,1.539818891610766460e+00,1.426062731844867759e+00,1.206059082931448811e+00,1.011987634091666255e+00,7.956007142779369934e-01,6.374209584077249469e-01,4.918492726368063894e-01,3.881545262571088339e-01,3.047091324948422164e-01
1.835086903737224384e+00,1.784440228080990343e+00,1.738040235758741225e+00,1.696846635420875771e+00,1.659966859081659196e+00,1.615341905235244457e+00,1.539493896559054775e+00,1.425759494872560040e+00,1.205714725553870270e+00,1.011656970998882299e+00,7.952517039818146616e-01,6.371516092517970353e-01,4.916262459883652958e-01,3.878669872955667897e-01,3.043743692374757948e-01
1.834988167042404639e+00,1.784325162761905004e+00,1.737870982222327498e+00,1.696692312898266941e+00,1.659688910699324893e+00,1.614991033259432607e+00,1.539170063456376081e+00,1.425456659078590649e+00,1.205370464423379584e+00,1.011325093803248532e+00,7.949015207417036155e-01,6.368806366921536677e-01,4.914006339343626184e-01,3.875778083555513343e-01,3.040388629771729745e-01
1.834888459998138766e+00,1.784207680381552530e+00,1.737700041721994770e+00,1.696535515365086955e+00,1.659412030217402245e+00,1.614642187423513287e+00,1.538847358988146397e+00,1.425154197166781378e+00,1.205026278030498998e+00,1.010991995978734570e+00,7.945501595300847875e-01,6.366080351310513530e-01,4.911724426886661665e-01,3.872869938560365433e-01,3.037026161528699753e-01
1.834787778169085337e+00,1.784087789806125368e+00,1.737527415538238307e+00,1.696376249778192680e+00,1.659136186320222528e+00,1.614295328768433180e+00,1.538525749839781520e+00,1.424852081840954021e+00,1.204682144865750315e+00,1.010657670999314028e+00,7.941976153194403309e-01,6.363337989707463782e-01,4.909416784651436938e-01,3.869945482159958816e-01,3.033656312035034053e-01
1.834686117119904258e+00,1.783965499901815521e+00,1.737353104951553595e+00,1.696214523094438986e+00,1.658861347692117016e+00,1.613950418335138304e+00,1.538205202696695029e+00,1.424550285804929928e+00,1.204338043419654669e+00,1.010322112338956746e+00,7.938438830822504011e-01,6.360579226134955855e-01,4.907083474776625098e-01,3.867004758544030918e-01,3.030279105680094287e-01
1.834583472415254990e+00,1.783840819534814770e+00,1.737177111242435901e+00,1.696050342270682521e+00,1.658587483017417430e+00,1.613607417164576674e+00,1.537885684244303608e+00,1.424248781762530891e+00,1.203993952182733862e+00,1.009985313471635449e+00,7.934889577909967073e-01,6.357804004615552618e-01,4.904724559400905903e-01,3.864047811902315277e-01,3.026894566853247648e-01
1.834479839619796326e+00,1.783713757571314673e+00,1.736999435691380933e+00,1.695883714263778153e+00,1.658314560980456154e+00,1.613266286297694529e+00,1.537567161168022389e+00,1.423947542417579148e+00,1.203649849645509473e+00,1.009647267871321530e+00,7.931328344181606260e-01,6.355012269171820272e-01,4.902340100662953559e-01,3.861074686424553204e-01,3.023502719943859107e-01
1.834375214298186840e+00,1.783584322877508566e+00,1.736820079578883957e+00,1.695714646030581418e+00,1.658042550265563575e+00,1.612926986775438332e+00,1.537249600153266949e+00,1.423646540473895605e+00,1.203305714298503526e+00,1.009307969011987050e+00,7.927755079362234225e-01,6.352203963826326127e-01,4.899930160701446158e-01,3.858085426300477128e-01,3.020103589341290862e-01
1.834269592015087103e+00,1.783452524319587340e+00,1.736639044185440461e+00,1.695543144527948742e+00,1.657771419557072079e+00,1.612589479638755652e+00,1.536932967885451751e+00,1.423345748635302721e+00,1.202961524632237600e+00,1.008967410367602957e+00,7.924169733176663621e-01,6.349379032601634165e-01,4.897494801655062346e-01,3.855080075719828914e-01,3.016697199434910659e-01
1.834162968335156574e+00,1.783318370763743443e+00,1.736456330791545488e+00,1.695369216712734994e+00,1.657501137539312719e+00,1.612253725928592729e+00,1.536617231049992593e+00,1.423045139605621845e+00,1.202617259137233274e+00,1.008625585412141534e+00,7.920572255349708213e-01,6.346537419520306145e-01,4.895034085662475221e-01,3.852058678872339881e-01,3.013283574614079030e-01
1.834055338823053161e+00,1.783181871076167768e+00,1.736271940677695191e+00,1.695192869541795488e+00,1.657231672896617658e+00,1.611919686685896469e+00,1.536302356332305497e+00,1.422744686088674770e+00,1.202272896304012129e+00,1.008282487619573731e+00,7.916962595606178432e-01,6.343679068604910487e-01,4.892548074862362317e-01,3.849021279947750229e-01,3.009862739268162612e-01
1.833946699043436324e+00,1.783043034123053872e+00,1.736085875124384170e+00,1.695014109971987315e+00,1.656962994313318394e+00,1.611587322951613777e+00,1.535988310417804703e+00,1.422444360788283513e+00,1.201928414623095742e+00,1.007938110463871828e+00,7.913340703670886933e-01,6.340803923878015613e-01,4.890036831393400618e-01,3.845967923135794053e-01,3.006434717786525823e-01
1.833837044560965968e+00,1.782901868770593090e+00,1.735898135412108356e+00,1.694832944960164900e+00,1.656695070473747089e+00,1.611256595766692223e+00,1.535675059991906233e+00,1.422144136408269199e+00,1.201583792585006139e+00,1.007592447419007220e+00,7.909706529268648589e-01,6.337911929362182173e-01,4.887500417394267660e-01,3.842898652626210998e-01,3.002999534558533079e-01
1.833726370940301553e+00,1.782758383884977427e+00,1.735708722821363681e+00,1.694649381463184223e+00,1.656427870062233909e+00,1.610927466172077605e+00,1.535362571740025217e+00,1.421843985652454290e+00,1.201239008680264897e+00,1.007245491958951522e+00,7.906060022124274944e-01,6.335003029079978587e-01,4.884938895003639314e-01,3.839813512608737378e-01,2.999557213973550462e-01
1.833614673746101209e+00,1.782612588332399328e+00,1.735517638632644966e+00,1.694463426437900599e+00,1.656161361763111461e+00,1.610599895208716825e+00,1.535050812347576787e+00,1.421543881224659689e+00,1.200894041399393153e+00,1.006897237557676572e+00,7.902401131962579761e-01,6.332077167053968836e-01,4.882352326360192007e-01,3.836712547273106177e-01,2.996107780420938504e-01
1.833501948543025506e+00,1.782464490979049687e+00,1.735324884126447476e+00,1.694275086841170674e+00,1.655895514260711021e+00,1.610273843917557679e+00,1.534739748499976963e+00,1.421243795828707634e+00,1.200548869232913374e+00,1.006547677689153986e+00,7.898729808508373473e-01,6.329134287306715789e-01,4.879740773602602166e-01,3.833595800809057041e-01,2.992651258290064953e-01
1.833388190895733239e+00,1.782314100691121173e+00,1.735130460583266920e+00,1.694084369629848652e+00,1.655630296239364974e+00,1.609949273339545295e+00,1.534429346882639988e+00,1.420943702168420364e+00,1.200203470671346695e+00,1.006196805827354490e+00,7.895046001486475395e-01,6.326174333860791199e-01,4.877104298869546772e-01,3.830463317406327395e-01,2.989187671970292559e-01
1.833273396368882757e+00,1.782161426334806453e+00,1.734934369283598787e+00,1.693891281760791401e+00,1.655365676383403706e+00,1.609626144515628132e+00,1.534119574180981882e+00,1.420643572947618338e+00,1.199857824205214696e+00,1.005844615446251256e+00,7.891349660621690409e-01,6.323197250738753494e-01,4.874442964299702807e-01,3.827315141254651332e-01,2.985717045850987961e-01
1.833157560527134633e+00,1.782006476776296200e+00,1.734736611507938564e+00,1.693695830190854235e+00,1.655101623377160047e+00,1.609304418486752208e+00,1.533810397080417776e+00,1.420343380870124461e+00,1.199511908325039844e+00,1.005491100019815454e+00,7.887640735638838940e-01,6.320202981963173317e-01,4.871756832031748363e-01,3.824151316543770163e-01,2.982239404321515019e-01
1.833040678935146994e+00,1.781849260881782859e+00,1.734537188536781516e+00,1.693498021876892468e+00,1.654838105904964385e+00,1.608984056293865095e+00,1.533501782266363689e+00,1.420043098639759860e+00,1.199165701521342831e+00,1.005136253022018478e+00,7.883919176262722539e-01,6.317191471556612425e-01,4.869045964204355981e-01,3.820971887463414096e-01,2.978754771771236487e-01
1.832922747157580412e+00,1.781689787517458878e+00,1.734336101650622686e+00,1.693297863775761858e+00,1.654575092651149326e+00,1.608665018977912142e+00,1.533193696424233865e+00,1.419742698960346328e+00,1.198819182284645457e+00,1.004780067926831499e+00,7.880184932218166072e-01,6.314162663541638132e-01,4.866310422956205972e-01,3.817776898203323888e-01,2.975263172589516225e-01
1.832803760759093237e+00,1.781528065549515816e+00,1.734133352129958006e+00,1.693095362844317942e+00,1.654312552300046368e+00,1.608347267579841366e+00,1.532886106239444102e+00,1.419442154535705658e+00,1.198472329105469747e+00,1.004422538208227245e+00,7.876437953229973310e-01,6.311116501940815526e-01,4.863550270425973654e-01,3.814566392953236407e-01,2.971764631165723092e-01
1.832683715304345151e+00,1.781364103844145896e+00,1.733928941255283185e+00,1.692890526039416921e+00,1.654050453535986343e+00,1.608030763140599673e+00,1.532578978397410197e+00,1.419141438069659866e+00,1.198125120474337724e+00,1.004063657340176663e+00,7.872678189022963569e-01,6.308052930776708589e-01,4.860765568752334342e-01,3.811340415902886858e-01,2.968259171889217063e-01
1.832562606357994506e+00,1.781197911267541123e+00,1.733722870307093267e+00,1.692683360317914110e+00,1.653788765043302078e+00,1.607715466701133078e+00,1.532272279583546615e+00,1.418840522266030080e+00,1.197777534881770523e+00,1.003703418796651592e+00,7.868905589321947280e-01,6.304971894071885741e-01,4.857956380073968905e-01,3.808099011242013776e-01,2.964746819149367552e-01
1.832440429484701427e+00,1.781029496685893276e+00,1.733515140565883739e+00,1.692473872636664378e+00,1.653527455506323962e+00,1.607401339302389154e+00,1.531965976483269820e+00,1.418539379828638536e+00,1.197429550818289723e+00,1.003341816051623869e+00,7.865120103851737099e-01,6.301873335848908741e-01,4.855122766529548217e-01,3.804842223160351811e-01,2.961227597335533424e-01
1.832317180249125155e+00,1.780858868965394581e+00,1.733305753312150088e+00,1.692262069952525039e+00,1.653266493609384158e+00,1.607088341985313917e+00,1.531660035781993834e+00,1.418237983461306584e+00,1.197081146774416904e+00,1.002978842579064223e+00,7.861321682337144567e-01,6.298757200130346012e-01,4.852264790257752591e-01,3.801570095847637276e-01,2.957701530837082426e-01
1.832192854215924704e+00,1.780686036972236819e+00,1.733094709826387803e+00,1.692047959222349851e+00,1.653005848036814163e+00,1.606776435790855384e+00,1.531354424165134898e+00,1.417936305867856461e+00,1.196732301240674312e+00,1.002614491852945822e+00,7.857510274502983449e-01,6.295623430938758203e-01,4.849382513397259009e-01,3.798282673493609818e-01,2.954168644043378422e-01
1.832067446949759315e+00,1.780511009572611769e+00,1.732882011389092369e+00,1.691831547402995684e+00,1.652745487472946362e+00,1.606465581759959349e+00,1.531049108318107699e+00,1.417634319752109517e+00,1.196382992707583082e+00,1.002248757347238950e+00,7.853685830074065288e-01,6.292471972296718175e-01,4.846475998086741122e-01,3.794980000288002975e-01,2.950628961343785828e-01
1.831940954015288670e+00,1.780333795632712102e+00,1.732667659280758610e+00,1.691612841451318516e+00,1.652485380602111142e+00,1.606155740933573162e+00,1.530744054926328701e+00,1.417331997817887768e+00,1.196033199665665236e+00,1.001881632535916333e+00,7.849848298775208288e-01,6.289302768226784357e-01,4.843545306464880351e-01,3.791662120420556947e-01,2.947082507127670725e-01
1.831813370977171118e+00,1.780154404018729597e+00,1.732451654781882455e+00,1.691391848324172553e+00,1.652225496108641334e+00,1.605846874352643727e+00,1.530439230675212148e+00,1.417029312769012117e+00,1.195682900605442356e+00,1.001513110892948699e+00,7.845997630331219552e-01,6.286115762751526281e-01,4.840590500670348129e-01,3.788329078081004719e-01,2.943529305784394756e-01
1.831684693400066788e+00,1.779972843596855370e+00,1.732233999172959615e+00,1.691168574978414219e+00,1.651965802676867101e+00,1.605538943058116619e+00,1.530134602250173170e+00,1.416726237309305025e+00,1.195332074017436019e+00,1.001143185892308329e+00,7.842133774466912843e-01,6.282910899893507928e-01,4.837611642841823656e-01,3.784980917459083161e-01,2.939969381703323448e-01
1.831554916848634917e+00,1.779789123233282977e+00,1.732014693734484911e+00,1.690943028370899270e+00,1.651706268991121274e+00,1.605231908090940740e+00,1.529830136336628232e+00,1.416422744142588508e+00,1.194980698392167140e+00,1.000771851007966617e+00,7.838256680907101925e-01,6.279688123675294387e-01,4.834608795117983360e-01,3.781617682744533027e-01,2.936402759273822882e-01
1.831424036887533857e+00,1.779603251794202867e+00,1.731793739746954497e+00,1.690715215458483689e+00,1.651446863735734905e+00,1.604925730492060998e+00,1.529525799619991577e+00,1.416118805972683470e+00,1.194628752220158852e+00,1.000399099713895179e+00,7.834366299376599452e-01,6.276447378119450748e-01,4.831582019637503667e-01,3.778239418127087301e-01,2.932829462885254146e-01
1.831292049081424400e+00,1.779415238145808154e+00,1.731571138490863193e+00,1.690485143198022122e+00,1.651187555595039935e+00,1.604620371302425630e+00,1.529221558785679669e+00,1.415814395503412593e+00,1.194276213991932289e+00,1.000024925484065852e+00,7.830462579600219186e-01,6.273188607248544324e-01,4.828531378539062668e-01,3.774846167796484520e-01,2.929249516926987207e-01
1.831158948994963787e+00,1.779225091154290173e+00,1.731346891246706488e+00,1.690252818546370994e+00,1.650928313253367863e+00,1.604315791562980653e+00,1.528917380519106972e+00,1.415509485438597004e+00,1.193923062198008589e+00,9.996493217924503627e-01,7.826545471302772672e-01,6.269911755085136873e-01,4.825456933961334016e-01,3.771437975942459331e-01,2.925662945788382041e-01
1.831024732192813032e+00,1.779032819685841371e+00,1.731120999294979867e+00,1.690018248460385619e+00,1.650669105395049963e+00,1.604011952314673195e+00,1.528613231505689063e+00,1.415204048482058052e+00,1.193569275328909995e+00,9.992722821130197719e-01,7.822614924209071452e-01,6.266616765651797927e-01,4.822358748042996357e-01,3.768014886754750270e-01,2.922069773858803066e-01
1.830889394239630485e+00,1.778838432606653086e+00,1.730893463916179265e+00,1.689781439896921533e+00,1.650409900704418398e+00,1.603708814598449939e+00,1.528309078430841295e+00,1.414898057337618420e+00,1.193214831875157644e+00,9.988937999197466944e-01,7.818670888043931511e-01,6.263303582971088135e-01,4.819236882922727228e-01,3.764576944423093652e-01,2.918470025527616918e-01
1.830752930700075831e+00,1.778641938782918430e+00,1.730664286390799722e+00,1.689542399812834716e+00,1.650150667865804666e+00,1.603406339455257568e+00,1.528004887979978799e+00,1.414591484709099012e+00,1.192859710327273559e+00,9.985138686866015245e-01,7.814713312532163281e-01,6.259972151065575918e-01,4.816091400739200279e-01,3.761124193137226346e-01,2.914863725184186904e-01
1.830615337138808085e+00,1.778443347080828074e+00,1.730433467999336061e+00,1.689301135164980705e+00,1.649891375563539375e+00,1.603104487926043653e+00,1.527700626838517595e+00,1.414284303300321843e+00,1.192503889175779541e+00,9.981324818875573213e-01,7.810742147398581636e-01,6.256622413957829698e-01,4.812922363631096379e-01,3.757656677086884112e-01,2.911250897217880773e-01
1.830476609120486708e+00,1.778242666366574687e+00,1.730201010022285324e+00,1.689057652910215035e+00,1.649631992481955578e+00,1.602803221051754212e+00,1.527396261691871926e+00,1.413976485815108930e+00,1.192147346911196948e+00,9.977496329965844790e-01,7.806757342367995900e-01,6.253254315670407903e-01,4.809729833737088067e-01,3.754174440461804374e-01,2.907631566018056835e-01
1.830336742209771161e+00,1.778039905506351159e+00,1.729966913740141443e+00,1.688811960005393464e+00,1.649372487305384771e+00,1.602502499873336594e+00,1.527091759225458034e+00,1.413668004957282065e+00,1.191790062024047359e+00,9.973653154876555016e-01,7.802758847165222056e-01,6.249867800225880066e-01,4.806513873195853992e-01,3.750677527451722892e-01,2.904005755974083391e-01
1.830195731971319573e+00,1.777835073366347496e+00,1.729731180433400572e+00,1.688564063407371751e+00,1.649112828718156898e+00,1.602202285431736595e+00,1.526787086124690385e+00,1.413358833430661932e+00,1.191432013004852797e+00,9.969795228347415605e-01,7.798746611515070537e-01,6.246462811646811275e-01,4.803274544146068914e-01,3.747165982246378202e-01,2.900373491475324861e-01
1.830053573969792735e+00,1.777628178812756810e+00,1.729493811382557533e+00,1.688313970073004544e+00,1.648852985404605676e+00,1.601902538767902451e+00,1.526482209074985441e+00,1.413048943939071656e+00,1.191073178344134842e+00,9.965922485118148266e-01,7.794720585142357328e-01,6.243039293955764402e-01,4.800011908726413146e-01,3.743639849035504952e-01,2.896734796911145104e-01
1.829910263769848999e+00,1.777419230711771325e+00,1.729254807868108479e+00,1.688061686959149155e+00,1.648592926049061713e+00,1.601603220922780624e+00,1.526177094761758113e+00,1.412738309186332364e+00,1.190713536532414851e+00,9.962034859928463604e-01,7.790680717771892860e-01,6.239597191175311197e-01,4.796726029075559783e-01,3.740099172008842232e-01,2.893089696670910760e-01
1.829765796936147382e+00,1.777208237929582602e+00,1.729014171170548675e+00,1.687807221022660009e+00,1.648332619335856508e+00,1.601304292937317131e+00,1.525871709870423087e+00,1.412426901876264962e+00,1.190353066060215070e+00,9.958132287518083325e-01,7.786626959128489789e-01,6.236136447328010091e-01,4.793416967332188583e-01,3.736543995356124137e-01,2.889438215143982913e-01
1.829620169033348231e+00,1.776995209332383086e+00,1.728771902570372720e+00,1.687550579220392644e+00,1.648072033949321780e+00,1.601005715852459765e+00,1.525566021086396384e+00,1.412114694712692353e+00,1.189991745418056412e+00,9.954214702626718037e-01,7.782559258936961877e-01,6.232657006436427283e-01,4.790084785634972642e-01,3.732974363267089757e-01,2.885780376719726537e-01
1.829473375626109899e+00,1.776780153786363670e+00,1.728528003348077435e+00,1.687291768509203926e+00,1.647811138573789469e+00,1.600707450709154545e+00,1.525259995095093135e+00,1.411801660399436109e+00,1.189629553096461123e+00,9.950282039994089445e-01,7.778477566922121778e-01,6.229158812523132305e-01,4.786729546122590051e-01,3.729390319931473186e-01,2.882116205787508267e-01
1.829325412279091623e+00,1.776563080157717911e+00,1.728282474784157419e+00,1.687030795845948283e+00,1.647549901893590851e+00,1.600409458548348818e+00,1.524953598581928471e+00,1.411487771640317579e+00,1.189266467585951004e+00,9.946334234359910376e-01,7.774381832808779924e-01,6.225641809610685806e-01,4.783351310933718903e-01,3.725791909539012403e-01,2.878445726736691967e-01
1.829176274556953086e+00,1.776343997312636480e+00,1.728035318159108158e+00,1.686767668187481917e+00,1.647288292593057646e+00,1.600111700410989490e+00,1.524646798232318412e+00,1.411173001139158778e+00,1.188902467377047190e+00,9.942371220463902537e-01,7.770272006321755631e-01,6.222105941721658429e-01,4.779950142207035624e-01,3.722179176279446500e-01,2.874768963956642609e-01
1.829025958024353304e+00,1.776122914117312046e+00,1.727786534753425363e+00,1.686502392490660585e+00,1.647026279356521350e+00,1.599814137338023023e+00,1.524339560731677423e+00,1.410857321599781278e+00,1.188537530960271260e+00,9.938392933045777644e-01,7.766148037185852671e-01,6.218551152878609711e-01,4.776526102081215530e-01,3.718552164342507904e-01,2.871085941836722943e-01
1.828874458245951962e+00,1.775899839437936611e+00,1.727536125847604520e+00,1.686234975712339379e+00,1.646763830868313683e+00,1.599516730370396322e+00,1.524031852765421080e+00,1.410540705726006649e+00,1.188171636826145461e+00,9.934399306845251854e-01,7.762009875125892577e-01,6.214977387104109186e-01,4.773079252694934493e-01,3.714910917917934041e-01,2.867396684766296833e-01
1.828721770786407630e+00,1.775674782140701957e+00,1.727284092722140008e+00,1.685965424809373836e+00,1.646500915812766808e+00,1.599219440549056293e+00,1.523723641018964736e+00,1.410223126221656909e+00,1.187804763465191149e+00,9.930390276602045763e-01,7.757857469866684674e-01,6.211384588420720831e-01,4.769609656186870605e-01,3.711255481195465666e-01,2.863701217134731469e-01
