1.832495735831992878e+00,1.782365788379552507e+00,1.730948025910825638e+00,1.694051253627750775e+00,1.644075278487517444e+00,1.594844061024453863e+00,1.531390717593190010e+00,1.411420457253625749e+00,1.331775965352449687e+00,9.970936575738040819e-01,8.319555205044623092e-01,7.037961230003639823e-01,5.867866888567867534e-01,5.213917198934061581e-01
1.832386607657861655e+00,1.782207471108663066e+00,1.730744239472267187e+00,1.693760069652645583e+00,1.643765609758761848e+00,1.594504769563926727e+00,1.531093799489797069e+00,1.411101489302286405e+00,1.331601188480850073e+00,9.967032206526087457e-01,8.315521367316434098e-01,7.034074852609697448e-01,5.864779826996769918e-01,5.211375766120343034e-01
1.832276279938447994e+00,1.782047188079357358e+00,1.730539158366798613e+00,1.693471142788817163e+00,1.643457470904942985e+00,1.594167231874782376e+00,1.530797703710351954e+00,1.410782283313404495e+00,1.331426215903920074e+00,9.963117876552656238e-01,8.311479680035019912e-01,7.030185472705783312e-01,5.861680513153939565e-01,5.208819354549084624e-01
1.832164750853471302e+00,1.781884945638772866e+00,1.730332776294319252e+00,1.693184429142057024e+00,1.643150823021269913e+00,1.593831405447835525e+00,1.530502395289829121e+00,1.410462815050570251e+00,1.331251032370590837e+00,9.959193475686406449e-01,8.307430065180533285e-01,7.026292947690666590e-01,5.858568873672804767e-01,5.206247928023457483e-01
1.832052018582650099e+00,1.781720750134048625e+00,1.730125086954729552e+00,1.692899884818157341e+00,1.642845627202952130e+00,1.593497247773902448e+00,1.530207839263202363e+00,1.410143060277373683e+00,1.331075622629795063e+00,9.955258893796014030e-01,8.303372444733122526e-01,7.022397134963129783e-01,5.855444835186797148e-01,5.203661450346631634e-01
1.831938081305702459e+00,1.781554607912322563e+00,1.729916084047929736e+00,1.692617465922910069e+00,1.642541844545199359e+00,1.593164716343797416e+00,1.529914000665445251e+00,1.409822994757404580e+00,1.330899971430463680e+00,9.951314020750146039e-01,8.299306740672945937e-01,7.018497891921950949e-01,5.852308324329347222e-01,5.201059885321781540e-01
1.831822937202347346e+00,1.781386525320733716e+00,1.729705761273820031e+00,1.692337128562107385e+00,1.642239436143220654e+00,1.592833768648336257e+00,1.529620844531532020e+00,1.409502594254253172e+00,1.330724063521528278e+00,9.947358746417475084e-01,8.295232874980151827e-01,7.014595075965898152e-01,5.849159267733883283e-01,5.198443196752077222e-01
1.831706584452302611e+00,1.781216508706420898e+00,1.729494112332300215e+00,1.692058828841541684e+00,1.641938363092225295e+00,1.592504362178334798e+00,1.529328335896436464e+00,1.409181834531509248e+00,1.330547883651921337e+00,9.943392960666670444e-01,8.291150769634898499e-01,7.010688544493758334e-01,5.845997592033838064e-01,5.195811348440687594e-01
1.831589021235287218e+00,1.781044564416521592e+00,1.729281130923271181e+00,1.691782522867004479e+00,1.641638586487423224e+00,1.592176454424606868e+00,1.529036439795132374e+00,1.408860691352763261e+00,1.330371416570574006e+00,9.939416553366396956e-01,8.287060346617330930e-01,7.006778154904298450e-01,5.842823223862639859e-01,5.193164304190788227e-01
1.831470245731019686e+00,1.780870698798174834e+00,1.729066810746633154e+00,1.691508166744288166e+00,1.641340067424023497e+00,1.591850002877968961e+00,1.528745121262593765e+00,1.408539140481604779e+00,1.330194647026418098e+00,9.935429414385328339e-01,8.282961527907606314e-01,7.002863764596297669e-01,5.839636089853719181e-01,5.190502027805550256e-01
1.831350256119218756e+00,1.780694918198518772e+00,1.728851145502285691e+00,1.691235716579183812e+00,1.641042766997234725e+00,1.591524965029236016e+00,1.528454345333794429e+00,1.408217157681623810e+00,1.330017559768385649e+00,9.931431433592130542e-01,8.278854235485875179e-01,6.998945230968532938e-01,5.836436116640504324e-01,5.187824483088141481e-01
1.831229050579602946e+00,1.780517228964692222e+00,1.728634128890129240e+00,1.690965128477484924e+00,1.640746646302267076e+00,1.591201298369222972e+00,1.528164077043708602e+00,1.407894718716410587e+00,1.329840139545408251e+00,9.927422500855476173e-01,8.274738391332290277e-01,6.995022411419784536e-01,5.833223230856429131e-01,5.185131633841737475e-01
1.831106627291890110e+00,1.780337637443833998e+00,1.728415754610064470e+00,1.690696358544982347e+00,1.640451666434329825e+00,1.590878960388745655e+00,1.527874281427309633e+00,1.407571799349555342e+00,1.329662371106417496e+00,9.923402506044036731e-01,8.270613917427005468e-01,6.991095163348821639e-01,5.829997359134923007e-01,5.182423443869509372e-01
1.830982984435798988e+00,1.780156149983081582e+00,1.728196016361991161e+00,1.690429362887469145e+00,1.640157788488632251e+00,1.590557908578618784e+00,1.527584923519571758e+00,1.407248375344647418e+00,1.329484239200345419e+00,9.919371339026474832e-01,8.266480735750169062e-01,6.987163344154425637e-01,5.826758428109410914e-01,5.179699876974626083e-01
1.830858120191048544e+00,1.779972772929573566e+00,1.727974907845809538e+00,1.690164097610735938e+00,1.639864973560383854e+00,1.590238100429657742e+00,1.527295968355468547e+00,1.406924422465276825e+00,1.329305728576123169e+00,9.915328889671464196e-01,8.262338768281941581e-01,6.983226811235366815e-01,5.823506364413326697e-01,5.176960896960260960e-01
1.830732032737356851e+00,1.779787512630449653e+00,1.727752422761419826e+00,1.689900518820576014e+00,1.639573182744793245e+00,1.589919493432677911e+00,1.527007380969974237e+00,1.406599916475034462e+00,1.329126823982683447e+00,9.911275047847672992e-01,8.258187937002466894e-01,6.979285421990429894e-01,5.820241094680101979e-01,5.174206467629585138e-01
1.830604720254442874e+00,1.779600375432847326e+00,1.727528554808722250e+00,1.689638582622781326e+00,1.639282377137071256e+00,1.589602045078494674e+00,1.526719126398062842e+00,1.406274833137509450e+00,1.328947510168956958e+00,9.907209703423770497e-01,8.254028163891903302e-01,6.975339033818382939e-01,5.816962545543165053e-01,5.171436552785770857e-01
1.830476180922024909e+00,1.779411367683905176e+00,1.727303297687617700e+00,1.689378245123143385e+00,1.638992517832425611e+00,1.589285712857923416e+00,1.526431169674708155e+00,1.405949148216292688e+00,1.328767771883876403e+00,9.903132746268433761e-01,8.249859370930400226e-01,6.971387504118011780e-01,5.813670643635948654e-01,5.168651116231990361e-01
1.830346412919821697e+00,1.779220495730761353e+00,1.727076645098005514e+00,1.689119462427454144e+00,1.638703565926067141e+00,1.588970454261778631e+00,1.526143475834883301e+00,1.405622837474973075e+00,1.328587593876372264e+00,9.899044066250318741e-01,8.245681480098109306e-01,6.967430690288081152e-01,5.810365315591879964e-01,5.165850121771411452e-01
1.830215414427551313e+00,1.779027765920554893e+00,1.726848590739786138e+00,1.688862190641506889e+00,1.638415482513203791e+00,1.588656226780876812e+00,1.525856009913563183e+00,1.405295876677141509e+00,1.328406960895377686e+00,9.894943553238103595e-01,8.241494413375185513e-01,6.963468449727375775e-01,5.807046488044387278e-01,5.163033533207209702e-01
1.830083183624932719e+00,1.778833184600423944e+00,1.726619128312859353e+00,1.688606385871092241e+00,1.638128228689046173e+00,1.588342987906031789e+00,1.525568736945721371e+00,1.404968241586386890e+00,1.328225857689823375e+00,9.890831097100456493e-01,8.237298092741783817e-01,6.959500639834668156e-01,5.803714087626904439e-01,5.160201314342555134e-01
1.829949718691683547e+00,1.778636758117507100e+00,1.726388251517126493e+00,1.688352004222002378e+00,1.637841765548802453e+00,1.588030695128060055e+00,1.525281621966331880e+00,1.404639907966300338e+00,1.328044269008641587e+00,9.886706587706046712e-01,8.233092440178049198e-01,6.955527118008736354e-01,5.800368040972857520e-01,5.157353428980618881e-01
1.829815017807523869e+00,1.778438492818943173e+00,1.726155954052487118e+00,1.688099001800029697e+00,1.637556054187683241e+00,1.587719305937775882e+00,1.524994630010368279e+00,1.404310851580472086e+00,1.327862179600764136e+00,9.882569914923542420e-01,8.228877377664141068e-01,6.951547741648359535e-01,5.797008274715684806e-01,5.154489840924574295e-01
1.829679079152171317e+00,1.778238395051869869e+00,1.725922229618841452e+00,1.687847334710966374e+00,1.637271055700897371e+00,1.587408777825995543e+00,1.524707726112804584e+00,1.403981048192490810e+00,1.327679574215122171e+00,9.878420968621616227e-01,8.224652827180207737e-01,6.947562368152305767e-01,5.793634715488805709e-01,5.151610513977590289e-01
1.829541900905343743e+00,1.778036471163426224e+00,1.725687071916089499e+00,1.687596959060604140e+00,1.636986731183654120e+00,1.587099068283533088e+00,1.524420875308614365e+00,1.403650473565947410e+00,1.327496437600647949e+00,9.874259638668931860e-01,8.220418710706403065e-01,6.943570854919358659e-01,5.790247289925658514e-01,5.148715411942840214e-01
1.829403481246760999e+00,1.777832727500750165e+00,1.725450474644132148e+00,1.687347830954735173e+00,1.636703041731162322e+00,1.586790134801205454e+00,1.524134042632772745e+00,1.403319103464432116e+00,1.327312754506273285e+00,9.870085814934164148e-01,8.216174950222879803e-01,6.939573059348290718e-01,5.786845924659668183e-01,5.145804498623494094e-01
1.829263818356140936e+00,1.777627170410981172e+00,1.725212431502868737e+00,1.687099906499151647e+00,1.636419948438632366e+00,1.586481934869826249e+00,1.523847193120252186e+00,1.402986913651534051e+00,1.327128509680929547e+00,9.865899387285979039e-01,8.211921467709789590e-01,6.935568838837880001e-01,5.783430546324267452e-01,5.142877737822725281e-01
1.829122910413201852e+00,1.777419806241256728e+00,1.724972936192199935e+00,1.686853141799645517e+00,1.636137412401272861e+00,1.586174425980211966e+00,1.523560291806027367e+00,1.402653879890843447e+00,1.326943687873548550e+00,9.861700245593051362e-01,8.207658185147287400e-01,6.931558050786903458e-01,5.780001081552889053e-01,5.139935093343706018e-01
1.828980755597662267e+00,1.777210641338715424e+00,1.724731982412026410e+00,1.686607492962008292e+00,1.635855394714293531e+00,1.585867565623176434e+00,1.523273303725071859e+00,1.402319977945950980e+00,1.326758273833062329e+00,9.857488279724040403e-01,8.203385024515519319e-01,6.927540552594134704e-01,5.776557456978956839e-01,5.136976528989604107e-01
1.828837352089241586e+00,1.776999682050496077e+00,1.724489563862247943e+00,1.686362916092033037e+00,1.635573856472903431e+00,1.585561311289536812e+00,1.522986193912359676e+00,1.401985183580446437e+00,1.326572252308402478e+00,9.853263379547625433e-01,8.199101907794646982e-01,6.923516201658351799e-01,5.773099599235903545e-01,5.134002008563595121e-01
1.828692698067656996e+00,1.776786934723737499e+00,1.724245674242764093e+00,1.686119367295511040e+00,1.635292758772312727e+00,1.585255620470106708e+00,1.522698927402865055e+00,1.401649472557919163e+00,1.326385608048500142e+00,9.849025434932474621e-01,8.194808756964816476e-01,6.919484855378329469e-01,5.769627434957160794e-01,5.131011495868846861e-01
1.828546791712628350e+00,1.776572405705577395e+00,1.724000307253476194e+00,1.685876802678234476e+00,1.635012062707729363e+00,1.584950450655702392e+00,1.522411469231561121e+00,1.401312820641959389e+00,1.326198325802288247e+00,9.844774335747251692e-01,8.190505494006180554e-01,6.915446371152846883e-01,5.766140890776155770e-01,5.128004954708533791e-01
1.828399631203873943e+00,1.776356101343154359e+00,1.723753456594283806e+00,1.685635178345995522e+00,1.634731729374364395e+00,1.584645759337139026e+00,1.522123784433422555e+00,1.400975203596158458e+00,1.326010390318697052e+00,9.840509971860631477e-01,8.186192040898895295e-01,6.911400606380679879e-01,5.762639893326324536e-01,5.124982348885828154e-01
1.828251214721111406e+00,1.776138027983607204e+00,1.723505115965087153e+00,1.685394450404585687e+00,1.634451719867425767e+00,1.584341504005231105e+00,1.521835838043422484e+00,1.400636597184104160e+00,1.325821786346659703e+00,9.836232233141281034e-01,8.181868319623111230e-01,6.907347418460602073e-01,5.759124369241089836e-01,5.121943642203897751e-01
1.828101540444059925e+00,1.775918191974074078e+00,1.723255279065787349e+00,1.685154574959797813e+00,1.634171995282123646e+00,1.584037642150794678e+00,1.521547595096535144e+00,1.400296977169387835e+00,1.325632498635107348e+00,9.831941009457870750e-01,8.177534252158977779e-01,6.903286664791391525e-01,5.755594245153886623e-01,5.118888798465914824e-01
1.827950606552437351e+00,1.775696599661693798e+00,1.723003939596283063e+00,1.684915508117423411e+00,1.633892516713666865e+00,1.583734131264644907e+00,1.521259020627734770e+00,1.399956319315599274e+00,1.325442511932971357e+00,9.827636190679071015e-01,8.173189760486652133e-01,6.899218202771824071e-01,5.752049447698142082e-01,5.115817781475054948e-01
1.827798411225963093e+00,1.775473257393604509e+00,1.722751091256475631e+00,1.684677205983254433e+00,1.633613245257265145e+00,1.583430928837596507e+00,1.520970079671994712e+00,1.399614599386328706e+00,1.325251810989183765e+00,9.823317666673549997e-01,8.168834766586282603e-01,6.895141889800674440e-01,5.748489903507286725e-01,5.112730555034484814e-01
1.827644952644355669e+00,1.775248171516945028e+00,1.722496727746264833e+00,1.684439624663083945e+00,1.633334142008127765e+00,1.583127992360465308e+00,1.520680737264289650e+00,1.399271793145166143e+00,1.325060380552676609e+00,9.818985327309974753e-01,8.164469192438026379e-01,6.891057583276722909e-01,5.744915539214754396e-01,5.109627082947379995e-01
1.827490228987332932e+00,1.775021348378853059e+00,1.722240842765551116e+00,1.684202720262702346e+00,1.633055168061464002e+00,1.582825279324066914e+00,1.520390958439592488e+00,1.398927876355700928e+00,1.324868205372381258e+00,9.814639062457017893e-01,8.160092960022032882e-01,6.886965140598741986e-01,5.741326281453971170e-01,5.106507329016910512e-01
1.827334238434613622e+00,1.774792794326468304e+00,1.721983430014234706e+00,1.683966448887903145e+00,1.632776284512483578e+00,1.582522747219215153e+00,1.520100708232877906e+00,1.398582824781523515e+00,1.324675270197229748e+00,9.810278761983346474e-01,8.155705991318453751e-01,6.882864419165508618e-01,5.737722056858366448e-01,5.103371257046245280e-01
1.827176979165916482e+00,1.774562515706928245e+00,1.721724483192215605e+00,1.683730766644477406e+00,1.632497452456395326e+00,1.582220353536726742e+00,1.519809951679119031e+00,1.398236614186223914e+00,1.324481559776153450e+00,9.805904315757634215e-01,8.151308208307442849e-01,6.878755276375799754e-01,5.734102792061372966e-01,5.100218830838559869e-01
1.827018449360960028e+00,1.774330518867371476e+00,1.721463995999394037e+00,1.683495629638217528e+00,1.632218632988409190e+00,1.581918055767416620e+00,1.519518653813290543e+00,1.397889220333391691e+00,1.324287058858084398e+00,9.801515613648547065e-01,8.146899532969154034e-01,6.874637569628396783e-01,5.730468413696420127e-01,5.097050014197025414e-01
