1.841353623097900627e+00,1.704605484767602874e+00,1.672554002839024223e+00,1.623706631199092199e+00,1.655653118918379407e+00,1.616717775481731678e+00,1.570549192963604623e+00,1.558036382446832180e+00,1.456872532324251068e+00,1.321768771369608908e+00,1.126024201543267766e+00,9.384238559966037174e-01,7.959189059603436478e-01,6.539302527095718354e-01,5.497633469796565642e-01,4.604854779664632747e-01,3.888408688525480938e-01,3.039712336018824401e-01,2.592125189483372449e-01
1.841240009501470931e+00,1.704529326297052894e+00,1.672215396048381209e+00,1.623362812619310036e+00,1.655345484017241242e+00,1.616353537042612087e+00,1.570148020368279607e+00,1.557717036871836935e+00,1.456526952478927939e+00,1.321509317628858149e+00,1.125655434389179810e+00,9.380131519439522947e-01,7.955237233082020909e-01,6.536133225842024608e-01,5.495785257774694621e-01,4.603103729982397918e-01,3.886091582648690812e-01,3.036565307978301709e-01,2.589048693535944135e-01
1.841125986849733609e+00,1.704449695482091576e+00,1.671879894319399762e+00,1.623021517852548223e+00,1.655039123553728952e+00,1.615991529404563254e+00,1.569749206772758532e+00,1.557398669824899384e+00,1.456182264343082178e+00,1.321248798713929418e+00,1.125286386380306647e+00,9.376028507745541862e-01,7.951290011570880667e-01,6.532959926404126039e-01,5.493915297378266782e-01,4.601326905820127822e-01,3.883755869865422317e-01,3.033409812990222054e-01,2.585966981152200139e-01
1.841011546525739728e+00,1.704366614623544995e+00,1.671547454872670313e+00,1.622682708063269530e+00,1.654734006752384357e+00,1.615631713183053764e+00,1.569352712988149268e+00,1.557081251555058721e+00,1.455838438969255577e+00,1.320987200008292506e+00,1.124917042112538290e+00,9.371929342757244763e-01,7.947347204738459681e-01,6.529782495987942470e-01,5.492023584743381814e-01,4.599524368280750730e-01,3.881401597517334934e-01,3.030245877449845304e-01,2.582880071005876910e-01
1.840896679912540135e+00,1.704280106022241892e+00,1.671218034928782625e+00,1.622346344415936947e+00,1.654430102837749716e+00,1.615274048993550648e+00,1.568958499825561459e+00,1.556764752311353694e+00,1.455495447409989929e+00,1.320724506895412098e+00,1.124547386181767639e+00,9.367833842347795814e-01,7.943408622253198548e-01,6.526600801799403717e-01,5.490110116006147178e-01,4.597696178467197137e-01,3.879028812946087035e-01,3.027073527752430215e-01,2.579787981770708116e-01
1.840781378393185230e+00,1.704190191979009894e+00,1.670891591708328905e+00,1.622012388075011247e+00,1.654127381034365296e+00,1.614918497451520940e+00,1.568566528096103418e+00,1.556449142342823944e+00,1.455153260717825914e+00,1.320460704758756432e+00,1.124177403183886259e+00,9.363741824390344748e-01,7.939474073783535646e-01,6.523414711044428493e-01,5.488174887302664784e-01,4.595842397482396424e-01,3.876637563493332550e-01,3.023892790293233324e-01,2.576690732120426874e-01
1.840665633350728081e+00,1.704096894794675743e+00,1.670568082431898249e+00,1.621680800204954531e+00,1.653825810566773136e+00,1.614565019172432336e+00,1.568176758610884347e+00,1.556134391898509106e+00,1.454811849945304880e+00,1.320195778981791301e+00,1.123807077714785052e+00,9.359653106758047958e-01,7.935543368997909353e-01,6.520224090928942173e-01,5.486217894769036540e-01,4.593963086429280751e-01,3.874227896500727630e-01,3.020703691467513385e-01,2.573588340728768520e-01
1.840549436168218422e+00,1.704000236770067733e+00,1.670247464320081754e+00,1.621351541970228682e+00,1.653525360659514387e+00,1.614213574771752535e+00,1.567789152181012780e+00,1.555820471227448154e+00,1.454471186144968620e+00,1.319929714947984500e+00,1.123436394370357361e+00,9.355567507324066279e-01,7.931616317564760266e-01,6.517028808658869021e-01,5.484239134541368799e-01,4.592058306410779500e-01,3.871799859309931757e-01,3.017506257670531378e-01,2.570480826269468388e-01
1.840432778228707988e+00,1.703900240206012606e+00,1.669929694593470071e+00,1.621024574535296248e+00,1.653226000537131091e+00,1.613864124864948790e+00,1.567403669617597917e+00,1.555507350578679615e+00,1.454131240369358258e+00,1.319662498040803156e+00,1.123065337746493197e+00,9.351484843961556104e-01,7.927692729152531204e-01,6.513828731440134412e-01,5.482238602755764578e-01,4.590128118529823720e-01,3.869353499262600526e-01,3.014300515297542171e-01,2.567368207416259596e-01
1.840315650915247403e+00,1.703796927403339101e+00,1.669614730472653408e+00,1.620699859064618886e+00,1.652927699424164398e+00,1.613516630067488355e+00,1.567020271731748959e+00,1.555195000201244904e+00,1.453791983671015364e+00,1.319394113643713728e+00,1.122693892439085683e+00,9.347404934543670496e-01,7.923772413429660544e-01,6.510623726478660389e-01,5.480216295548330230e-01,4.588172583889344458e-01,3.866888863700390644e-01,3.011086490743810629e-01,2.564250502842880253e-01
1.840198045610888844e+00,1.703690320662874180e+00,1.669302529178222638e+00,1.620377356722658480e+00,1.652630426545155240e+00,1.613171050994839151e+00,1.566638919334574220e+00,1.554883390344180327e+00,1.453453387102480621e+00,1.319124547140182901e+00,1.122322043044025941e+00,9.343327596943563629e-01,7.919855180064585554e-01,6.507413660980367887e-01,5.478172209055164332e-01,4.586191763592268322e-01,3.864405999964959371e-01,3.007864210404588845e-01,2.561127731223059034e-01
1.840079953698682491e+00,1.703580442285444807e+00,1.668993047930768414e+00,1.620057028673876465e+00,1.652334151124645434e+00,1.612827348262467764e+00,1.566259573237183123e+00,1.554572491256527522e+00,1.453115421716296041e+00,1.318853783913678246e+00,1.121949774157205981e+00,9.339252649034394116e-01,7.915940838725749051e-01,6.504198402151183389e-01,5.476106339412371016e-01,4.584185718741528581e-01,3.861904955397962858e-01,3.004633700675138352e-01,2.557999911230534607e-01
1.839961366561680522e+00,1.703467314571879943e+00,1.668686243950880943e+00,1.619738836082735611e+00,1.652038842387176354e+00,1.612485482485842780e+00,1.565882194250683757e+00,1.554262273187325016e+00,1.452778058565002750e+00,1.318581809347666445e+00,1.121577070374517815e+00,9.335179908689320571e-01,7.912029199081590525e-01,6.500977817197035602e-01,5.474018682756058851e-01,4.582154510440055173e-01,3.859385777341057255e-01,3.001394987950716797e-01,2.554867061539040640e-01
1.839842275582933118e+00,1.703350959823005439e+00,1.668382074459151099e+00,1.619422740113697579e+00,1.651744469557289596e+00,1.612145414280431011e+00,1.565506743186186656e+00,1.553952706385611782e+00,1.452441268701141874e+00,1.318308608825614181e+00,1.121203916291852787e+00,9.331109193781496058e-01,7.908120070800548351e-01,6.497751773323839908e-01,5.471909235222326418e-01,4.580098199790779145e-01,3.856848513135900935e-01,2.998148098626583491e-01,2.551729200822311361e-01
1.839722672145491789e+00,1.703231400339650037e+00,1.668080496676169089e+00,1.619108701931224692e+00,1.651451001859526313e+00,1.611807104261699930e+00,1.565133180854799688e+00,1.553643761100427012e+00,1.452105023177255427e+00,1.318034167730988360e+00,1.120830296505102464e+00,9.327040322184081411e-01,7.904213263551069790e-01,6.494520137737525012e-01,5.469777992947283396e-01,4.578016847896629327e-01,3.854293210124151159e-01,2.994893059097997745e-01,2.548586347754082659e-01
1.839602547632408047e+00,1.703108658422641142e+00,1.667781467822525565e+00,1.618796682699778167e+00,1.651158408518428100e+00,1.611470513045116570e+00,1.564761468067630945e+00,1.553335407580810568e+00,1.451769293045883868e+00,1.317758471447256330e+00,1.120456195610159522e+00,9.322973111770224142e-01,7.900308587001584337e-01,6.491282777644011848e-01,5.467624952067027255e-01,4.575910515860536210e-01,3.851719915647460746e-01,2.991629895760216096e-01,2.545438521008087096e-01
1.839481893426732295e+00,1.702982756372805939e+00,1.667484945118810957e+00,1.618486643583820550e+00,1.650866658758536776e+00,1.611135601246149296e+00,1.564391565635790737e+00,1.553027616075801420e+00,1.451434049359569212e+00,1.317481505357885219e+00,1.120081598202914863e+00,9.318907380413090635e-01,7.896405850820539252e-01,6.488039560249226900e-01,5.465450108717667677e-01,4.573779264785431953e-01,3.849128677047490288e-01,2.988358635008498965e-01,2.542285739258060007e-01
1.839360700911516711e+00,1.702853716490972502e+00,1.667190885785616583e+00,1.618178545747813279e+00,1.650575721804392604e+00,1.610802329480264472e+00,1.564023434370386934e+00,1.552720356834438542e+00,1.451099263170852138e+00,1.317203254846341931e+00,1.119706488879260275e+00,9.314842945985829514e-01,7.892504864676372911e-01,6.484790352759094434e-01,5.463253459035302129e-01,4.571623155774244274e-01,3.846519541665896491e-01,2.985079303238103443e-01,2.539128021177735062e-01
1.839238961469811695e+00,1.702721561077967793e+00,1.666899247043531984e+00,1.617872350356219124e+00,1.650285566880538290e+00,1.610470658362930685e+00,1.563657035082529845e+00,1.552413600105761571e+00,1.450764905532274662e+00,1.316923705296092040e+00,1.119330852235088214e+00,9.310779626361601613e-01,7.888605438237517031e-01,6.481535022379535382e-01,5.461034999156038072e-01,4.569442249929904776e-01,3.843892556844334951e-01,2.981791926844289398e-01,2.535965385440848152e-01
1.839116666484668761e+00,1.702586312434620330e+00,1.666609986113148256e+00,1.617568018573499300e+00,1.649996163211514766e+00,1.610140548509614300e+00,1.563292328583326674e+00,1.552107316138809479e+00,1.450430947496377909e+00,1.316642842090604226e+00,1.118954672866290245e+00,9.306717239413561105e-01,7.884707381172426643e-01,6.478273436316476230e-01,5.458794725215980748e-01,4.567236608355344507e-01,3.841247769924461819e-01,2.978496532222316695e-01,2.532797850721134614e-01
1.838993807339139419e+00,1.702447992861756854e+00,1.666323060215055829e+00,1.617265511564116354e+00,1.649707480021863182e+00,1.609811960535783681e+00,1.562929275683887731e+00,1.551801475182621903e+00,1.450097360115703227e+00,1.316360650613344507e+00,1.118577935368757714e+00,9.302655603014863273e-01,7.880810503149531243e-01,6.475005461775837912e-01,5.456532633351230954e-01,4.565006292153492851e-01,3.838585228247936021e-01,2.975193145767439096e-01,2.529625435692327007e-01
1.838870375416274516e+00,1.702306624660204548e+00,1.666038426569845354e+00,1.616964790492531279e+00,1.649419486536125579e+00,1.609484855056905861e+00,1.562567837195320664e+00,1.551496047486238039e+00,1.449764114442791962e+00,1.316077116247780232e+00,1.118200624338382854e+00,9.298594535038666731e-01,7.876914613837273649e-01,6.471730965963544691e-01,5.454248719697892822e-01,4.562751362427279189e-01,3.835904979156412042e-01,2.971881793874919797e-01,2.526448159028160112e-01
1.838746362099124676e+00,1.702162230130792153e+00,1.665756042398107262e+00,1.616665816523206844e+00,1.649132151978842886e+00,1.609159192688447426e+00,1.562207973928735782e+00,1.551191003298697302e+00,1.449431181530185020e+00,1.315792224377378083e+00,1.117822724371057230e+00,9.294533853358126763e-01,7.873019522904091128e-01,6.468449816085525272e-01,5.451942980392070481e-01,4.560471880279635681e-01,3.833207069991547700e-01,2.968562502940014780e-01,2.523266039402368155e-01
1.838621758770741632e+00,1.702014831574346410e+00,1.665475864920432425e+00,1.616368550820605376e+00,1.648845445574556479e+00,1.608834934045877851e+00,1.561849646695240956e+00,1.550886312869038219e+00,1.449098532430424191e+00,1.315505960385604967e+00,1.117444220062672189e+00,9.290473375846396431e-01,7.869125040018430939e-01,6.465161879347697260e-01,5.449615411569866952e-01,4.558167906813492265e-01,3.830491548094998588e-01,2.965235299357985022e-01,2.520079095488687027e-01
1.838496556814176897e+00,1.701864451291695168e+00,1.665197851357411274e+00,1.616072954549187424e+00,1.648559336547808174e+00,1.608512039744662836e+00,1.561492816305945608e+00,1.550581946446300430e+00,1.448766138196051045e+00,1.315218309655928453e+00,1.117065096009120628e+00,9.286412920376643232e-01,7.865230974848727019e-01,6.461867022955988249e-01,5.447266009367389694e-01,4.555839503131778878e-01,3.827758460808425856e-01,2.961900209524088168e-01,2.516887345960852618e-01
1.838370747612480871e+00,1.701711111583666058e+00,1.664921958929633572e+00,1.615778988873416200e+00,1.648273794123139568e+00,1.608190470400270966e+00,1.561137443571958272e+00,1.550277874279523571e+00,1.448433969879606265e+00,1.314929257571814336e+00,1.116685336806293227e+00,9.282352304822008016e-01,7.861337137063421077e-01,6.458565114116320283e-01,5.444894769920737287e-01,4.553486730337425459e-01,3.825007855473481211e-01,2.958557259833581865e-01,2.513690809492595268e-01
1.838244322548705290e+00,1.701554834751086487e+00,1.664648144857690637e+00,1.615486614957753364e+00,1.647988787525090482e+00,1.607870186628167941e+00,1.560783489304387928e+00,1.549974066617746837e+00,1.448101998533631862e+00,1.314638789516730411e+00,1.116304927050082663e+00,9.278291347055657168e-01,7.857443336330951489e-01,6.455256020034616515e-01,5.442501689366017192e-01,4.551109649533361390e-01,3.822239779431822471e-01,2.955206476681724870e-01,2.510489504757651980e-01
1.838117273005901220e+00,1.701395643094784083e+00,1.664376366362173121e+00,1.615195793966660798e+00,1.647704285978205174e+00,1.607551149043823235e+00,1.560430914314343775e+00,1.549670493710008534e+00,1.447770195210668964e+00,1.314346890874143359e+00,1.115923851336379169e+00,9.274229864950742641e-01,7.853549382319759964e-01,6.451939607916802322e-01,5.440086763839331319e-01,4.548708321822519940e-01,3.819454280025108561e-01,2.951847886463774828e-01,2.507283450429756977e-01
1.837989590367119730e+00,1.701233558915586030e+00,1.664106580663671675e+00,1.614906487064600382e+00,1.647420258707022578e+00,1.607233318262702992e+00,1.560079679412935016e+00,1.549367125805349188e+00,1.447438530963258030e+00,1.314053547027520086e+00,1.115542094261076089e+00,9.270167676380425270e-01,7.849655084698284879e-01,6.448615744968800856e-01,5.437649989476782686e-01,4.546282808307828271e-01,3.816651404594994523e-01,2.948481515574993272e-01,2.504072665182645041e-01
1.837861266015412109e+00,1.701068604514320848e+00,1.663838744982776729e+00,1.614618655416033999e+00,1.647136674936085843e+00,1.606916654900275132e+00,1.559729745411269297e+00,1.549063933152807770e+00,1.447106976843941961e+00,1.313758743360327941e+00,1.115159640420065434e+00,9.266104599217858118e-01,7.845760253134970164e-01,6.445284298396536382e-01,5.435191362414478755e-01,4.543833170092220763e-01,3.813831200483138173e-01,2.945107390410638959e-01,2.500857167690051508e-01
1.837732291333829648e+00,1.700900802191815497e+00,1.663572816540077826e+00,1.614332260185423529e+00,1.646853503889935233e+00,1.606601119572007130e+00,1.559381073120457151e+00,1.548760886001423254e+00,1.446775503905261218e+00,1.313462465256033163e+00,1.114776474409237217e+00,9.262040451336196467e-01,7.841864697298251974e-01,6.441945135405933165e-01,5.432710878788520326e-01,4.541359468278624023e-01,3.810993715031195661e-01,2.941725537365966203e-01,2.497636976625708660e-01
1.837602657705422970e+00,1.700730174248896720e+00,1.663308752556167169e+00,1.614047262537231520e+00,1.646570714793112566e+00,1.606286672893366685e+00,1.559033623351606224e+00,1.548457954600234832e+00,1.446444083199757369e+00,1.313164698098103100e+00,1.114392580824484780e+00,9.257975050608594492e-01,7.837968226856568688e-01,6.438598123202912138e-01,5.430208534735009307e-01,4.538861763969968544e-01,3.808138995580823138e-01,2.938335982836237092e-01,2.494412110663352389e-01
1.837472356513243810e+00,1.700556742986393699e+00,1.663046510251634080e+00,1.613763623635919853e+00,1.646288276870158995e+00,1.605973275479820384e+00,1.558687356915826161e+00,1.548155109198281698e+00,1.446112685779971319e+00,1.312865427270004881e+00,1.114007944261699024e+00,9.253908214908216356e-01,7.834070651478365344e-01,6.435243128993400896e-01,5.427684326390054270e-01,4.536340118269186483e-01,3.805267089473678421e-01,2.934938753216708163e-01,2.491182588476717474e-01
1.837341379140343234e+00,1.700380530705132953e+00,1.662786046847069876e+00,1.613481304645949077e+00,1.646006159345616560e+00,1.605660887946836590e+00,1.558342234624225275e+00,1.547852320044603491e+00,1.445781282698444858e+00,1.312564638155205188e+00,1.113622549316772403e+00,9.249839762108209573e-01,7.830171780832080319e-01,6.431880019983321484e-01,5.425138249889757125e-01,4.533794592279206115e-01,3.802378044051417105e-01,2.931533874902639836e-01,2.487948428739537865e-01
1.837209716969772311e+00,1.700201559705942334e+00,1.662527319563064099e+00,1.613200266731782850e+00,1.645724331444026634e+00,1.605349470909882337e+00,1.557998217287912990e+00,1.547549557388240071e+00,1.445449845007719336e+00,1.312262316137170926e+00,1.113236380585596041e+00,9.245769510081739417e-01,7.826271424586150882e-01,6.428508663378599275e-01,5.422570301370218671e-01,4.531225247102961262e-01,3.799471906655699227e-01,2.928121374289291423e-01,2.484709650125549729e-01
1.837077361384582108e+00,1.700019852289649691e+00,1.662270285620208288e+00,1.612920471057882610e+00,1.645442762389930147e+00,1.605038984984424433e+00,1.557655265717997839e+00,1.547246791478229078e+00,1.445118343760335877e+00,1.311958446599368999e+00,1.112849422664061949e+00,9.241697276701954511e-01,7.822369392409018740e-01,6.425128926385155204e-01,5.419980476967546368e-01,4.528632143843378532e-01,3.796548724628177607e-01,2.924701277771918351e-01,2.481466271308484517e-01
1.836944303767824138e+00,1.699835430757081767e+00,1.662014902239092873e+00,1.612641878788710459e+00,1.645161421407868474e+00,1.604729390785931464e+00,1.557313340725589246e+00,1.546943992563611037e+00,1.444786750008836052e+00,1.311653014925266314e+00,1.112461660148062137e+00,9.237622879842010137e-01,7.818465493969125601e-01,6.421740676208911314e-01,5.417368772817842126e-01,4.526015343603389529e-01,3.793608545310510061e-01,2.921273611745781040e-01,2.478218310962078952e-01
1.836810535502549246e+00,1.699648317409066633e+00,1.661761126640307840e+00,1.612364451088727835e+00,1.644880277722383877e+00,1.604420648929870463e+00,1.556972403121795523e+00,1.546641130893424698e+00,1.444455034805760762e+00,1.311346006498330219e+00,1.112073077633488172e+00,9.233546137375070462e-01,7.814559538934907623e-01,6.418343780055799641e-01,5.414735185057207856e-01,4.523374907485924745e-01,3.790651416044354405e-01,2.917838402606138803e-01,2.474965787760066704e-01
1.836676047971808945e+00,1.699458534546432364e+00,1.661508916044444506e+00,1.612088149122397063e+00,1.644599300558017063e+00,1.604112720031708683e+00,1.556632413717726093e+00,1.546338176716709034e+00,1.444123169203651580e+00,1.311037406702027175e+00,1.111683659716231620e+00,9.229466867174287437e-01,7.810651336974809844e-01,6.414938105131736679e-01,5.412079709821753237e-01,4.520710896593914119e-01,3.787677384171367345e-01,2.914395676748247066e-01,2.471708720376182555e-01
1.836540832558654301e+00,1.699266104470005700e+00,1.661258227672092858e+00,1.611812934054179802e+00,1.644318459139309629e+00,1.603805564706913378e+00,1.556293333324489492e+00,1.546035100282505237e+00,1.443791124255050295e+00,1.310727200919824753e+00,1.111293390992184937e+00,9.225384887112819676e-01,7.806740697757268421e-01,6.411523518642647801e-01,5.409402343247579070e-01,4.518023372030288698e-01,3.784686497033206698e-01,2.910945460567369025e-01,2.468447127484162951e-01
1.836404880646136162e+00,1.699071049480614271e+00,1.661009018743844212e+00,1.611538767048538379e+00,1.644037722690803172e+00,1.603499143570952246e+00,1.555955122753195141e+00,1.545731871839849614e+00,1.443458871012497813e+00,1.310415374535188970e+00,1.110902256057239024e+00,9.221300015063815803e-01,7.802827430950723953e-01,6.408099887794459493e-01,5.406703081470783934e-01,4.515312394897978421e-01,3.781678801971525838e-01,2.907487780458761217e-01,2.465181027757738785e-01
1.836268183617305816e+00,1.698873391879086148e+00,1.660761246480287889e+00,1.611265609269934673e+00,1.643757060437038620e+00,1.603193417239293206e+00,1.555617742814951132e+00,1.545428461637783801e+00,1.443126380528535480e+00,1.310101912931586954e+00,1.110510239507286334e+00,9.217212068900438871e-01,7.798911346223613705e-01,6.404667079793091577e-01,5.403981920627479729e-01,4.512578026299914336e-01,3.778654346327984248e-01,2.904022662817679623e-01,2.461910439870647060e-01
1.836130732855214776e+00,1.698673153966248517e+00,1.660514868102015207e+00,1.610993421882830567e+00,1.643476441602558014e+00,1.602888346327402624e+00,1.555281154320867110e+00,1.545124839925345661e+00,1.442793623855704643e+00,1.309786801492486275e+00,1.110117325938217991e+00,9.213120866495845274e-01,7.794992253244384939e-01,6.401224961844469430e-01,5.401238856853765036e-01,4.509820327339024160e-01,3.775613177444236968e-01,2.900550134039386330e-01,2.458635382496621169e-01
1.835992519742914331e+00,1.698470358042929451e+00,1.660269840829616816e+00,1.610722166051687720e+00,1.643195835411902506e+00,1.602583891450748865e+00,1.554945318082051164e+00,1.544820976951575497e+00,1.442460572046546430e+00,1.309470025601353393e+00,1.109723499945926450e+00,9.209026225723188075e-01,7.791069961681470479e-01,6.397773401154518425e-01,5.398473886285743983e-01,4.507039359118239497e-01,3.772555342661942368e-01,2.897070220519139538e-01,2.455355874309396724e-01
1.835853535663454883e+00,1.698265026409955913e+00,1.660026121883683148e+00,1.610451802940968902e+00,1.642915211089613470e+00,1.602280013224799182e+00,1.554610194909614274e+00,1.544516842965511172e+00,1.442127196153602853e+00,1.309151570641656104e+00,1.109328746126303278e+00,9.204927964455628109e-01,7.787144281203317586e-01,6.394312264929161715e-01,5.395687005059525143e-01,4.504235182740494170e-01,3.769480889322758266e-01,2.893582948652198561e-01,2.452071933982709062e-01
1.835713771999888611e+00,1.698057181368155533e+00,1.659783668484804187e+00,1.610182293715135105e+00,1.642634537860232724e+00,1.601976672265021273e+00,1.554275745614662085e+00,1.544212408216193211e+00,1.441793467229414594e+00,1.308831421996859534e+00,1.108933049075240040e+00,9.200825900566313997e-01,7.783215021478359086e-01,6.390841420374323567e-01,5.392878209311205984e-01,4.501407859308714232e-01,3.766389864768338036e-01,2.890088344833817713e-01,2.448783580190288245e-01
1.835573220135265471e+00,1.697846845218356604e+00,1.659542437853571251e+00,1.609913599538649320e+00,1.642353784948300754e+00,1.601673829186881060e+00,1.553941931008306243e+00,1.543907642952661030e+00,1.441459356326523666e+00,1.308509565050432588e+00,1.108536393388628749e+00,9.196719851928409906e-01,7.779281992175036686e-01,6.387360734695922693e-01,5.390047495176892856e-01,4.498557449925830176e-01,3.763282316340340050e-01,2.886586435459259636e-01,2.445490831605873772e-01
