-1.065390209234160918e-01,-1.515620722518123409e-01,-1.373279034202986582e-01,-1.761244216039683785e-01,-2.852870920636733088e-01,-3.404990902139588549e-01,-3.126300868312217873e-01,-3.130134158586370674e-01,-2.832760154566404398e-01,-2.633626193435183449e-01,-3.290732737440770217e-01,-4.010322229746379197e-01,-2.772871849037183978e-01,-1.384746818324936735e-01,-2.146473167284456141e-01,nan,nan,-2.145907838298910797e-01
-1.069958400601763587e-01,-1.520975663537930123e-01,-1.390134091372162428e-01,-1.773056105524019044e-01,-2.841064715879491609e-01,-3.384598644297636127e-01,-3.113564545872868905e-01,-3.122554853604530001e-01,-2.834882121477594330e-01,-2.648592389657169477e-01,-3.301545077897078406e-01,-4.011449964384547484e-01,-2.784277531354192869e-01,-1.413872007288403676e-01,-2.165892957230079463e-01,nan,nan,-2.149119543542404864e-01
-1.074615331198204154e-01,-1.526423484562076660e-01,-1.406981437299984761e-01,-1.784935738877827527e-01,-2.829562692264764867e-01,-3.364574115814932265e-01,-3.101160129782878916e-01,-3.115269178518101922e-01,-2.837222456749333155e-01,-2.663661475027965797e-01,-3.312456952691393841e-01,-4.012695411946916590e-01,-2.795758187777819814e-01,-1.442932097138566183e-01,-2.185266038029393398e-01,nan,nan,-2.152320530014593669e-01
-1.079361001023480399e-01,-1.531964185590561633e-01,-1.423821071986446363e-01,-1.796883116101103683e-01,-2.818364849792559523e-01,-3.344917316691486953e-01,-3.089087620042254012e-01,-3.108277133327092545e-01,-2.839781160381620317e-01,-2.678833449547565193e-01,-3.323468361823711525e-01,-4.014058572433485961e-01,-2.807313818308060926e-01,-1.471927087875411488e-01,-2.204592409682388510e-01,nan,nan,-2.155510797715475546e-01
-1.084195410077592875e-01,-1.537597766623383377e-01,-1.440652995431546401e-01,-1.808898237193847236e-01,-2.807471188462876133e-01,-3.325628246927300746e-01,-3.077347016650993083e-01,-3.101578718031499093e-01,-2.842558232374455818e-01,-2.694108313215968220e-01,-3.334579305294033125e-01,-4.015539445844255040e-01,-2.818944422944915096e-01,-1.500856979498939314e-01,-2.223872072189064519e-01,nan,nan,-2.158690346645050495e-01
-1.089118558360540889e-01,-1.543324227660543002e-01,-1.457477207635285155e-01,-1.820981102156058462e-01,-2.796881708275713585e-01,-3.306706906522372535e-01,-3.065938319609098350e-01,-3.095173932631322677e-01,-2.845553672727840211e-01,-2.709486066033174878e-01,-3.345789783102357529e-01,-4.017138032179225493e-01,-2.830650001688382322e-01,-1.529721772009149661e-01,-2.243105025549422815e-01,nan,nan,-2.161859176803319071e-01
-1.094130445872322638e-01,-1.549143568702038287e-01,-1.474293708597655406e-01,-1.833131710987731255e-01,-2.786596409231077986e-01,-3.288153295476711202e-01,-3.054861528916573143e-01,-3.089062777126564963e-01,-2.848767481441770721e-01,-2.724966707999179061e-01,-3.357099795248679741e-01,-4.018854331438394545e-01,-2.842430554538458720e-01,-1.558521465406029483e-01,-2.262291269763453128e-01,nan,nan,-2.165017288190279887e-01
-1.099231072612942284e-01,-1.555055789747873118e-01,-1.491102498318671865e-01,-1.845350063688877829e-01,-2.776615291328958235e-01,-3.269967413790299537e-01,-3.044116644573406916e-01,-3.083245251517222063e-01,-2.852199658516250680e-01,-2.740550239113992426e-01,-3.368509341733010309e-01,-4.020688343621765526e-01,-2.854286081495153726e-01,-1.587256059689605425e-01,-2.281430804831173775e-01,nan,nan,-2.168164680805935163e-01
-1.104420438582398162e-01,-1.561060890798046386e-01,-1.507903576798327316e-01,-1.857636160259491520e-01,-2.766938354569359881e-01,-3.252149261463146424e-01,-3.033703666579606884e-01,-3.077721355803295644e-01,-2.855850203951279531e-01,-2.756236659377609977e-01,-3.380018422555343682e-01,-4.022640068729335661e-01,-2.866216582558462345e-01,-1.615925554859863611e-01,-2.300523630752575599e-01,nan,nan,-2.171301354650284066e-01
-1.109698543780689717e-01,-1.567158871852556423e-01,-1.524696944036621482e-01,-1.869990000699572608e-01,-2.757565598952283481e-01,-3.234698838495252415e-01,-3.023622594935170826e-01,-3.072491089984786261e-01,-2.859719117746856165e-01,-2.772025968790031158e-01,-3.391627037715679860e-01,-4.024709506761107169e-01,-2.878222057728385130e-01,-1.644529950916804595e-01,-2.319569747527658876e-01,nan,nan,-2.174427309723325763e-01
-1.115065388207817088e-01,-1.573349732911404619e-01,-1.541482600033554640e-01,-1.882411585009121646e-01,-2.748497024477727924e-01,-3.217616144886616403e-01,-3.013873429640100410e-01,-3.067554454061693359e-01,-2.863806399902981692e-01,-2.787918167351255416e-01,-3.403335187214018287e-01,-4.026896657717077832e-01,-2.890302507004920973e-01,-1.673069247860428377e-01,-2.338569155156423884e-01,nan,nan,-2.177542546025060810e-01
-1.120520971863777776e-01,-1.579633473974587921e-01,-1.558260544789119295e-01,-1.894900913188132252e-01,-2.739732631145698205e-01,-3.200901180637245602e-01,-3.004456170694397854e-01,-3.062911448034019712e-01,-2.868112050419653336e-01,-2.803913255061276644e-01,-3.415142871050354523e-01,-4.029201521597248203e-01,-2.902457930388064877e-01,-1.701543445690721634e-01,-2.357521853638861464e-01,nan,nan,-2.180647063555488374e-01
-1.126065294748577056e-01,-1.586010095042111601e-01,-1.575030778303330159e-01,-1.907457985236616360e-01,-2.731272418956185999e-01,-3.184553945747126136e-01,-2.995370818098057053e-01,-3.058562071901760326e-01,-2.872636069296874983e-01,-2.820011231920108719e-01,-3.427050089224700224e-01,-4.031624098401621059e-01,-2.914688327877828500e-01,-1.729952544407710735e-01,-2.376427842974988824e-01,nan,nan,-2.183740862314610398e-01
-1.131698356862211874e-01,-1.592479596113972606e-01,-1.591793300576180015e-01,-1.920082801154567864e-01,-2.723116387909194636e-01,-3.168574440216265220e-01,-2.986617371851080782e-01,-3.054506325664917421e-01,-2.877378456534644968e-01,-2.836212097927743869e-01,-3.439056841737047066e-01,-4.034164388130193069e-01,-2.926993699474205179e-01,-1.758296544011381801e-01,-2.395287123164797360e-01,nan,nan,-2.186823942302425217e-01
-1.137420158204682646e-01,-1.599041977190171493e-01,-1.608548111607668585e-01,-1.932775360941987597e-01,-2.715264538004724115e-01,-3.152962664044662855e-01,-2.978195831953470152e-01,-3.050744209323492107e-01,-2.882339212132962736e-01,-2.852515853084181541e-01,-3.451163128587398377e-01,-4.036822390782965342e-01,-2.939374045177195471e-01,-1.786575444501735666e-01,-2.414099694208287628e-01,nan,nan,-2.189896303518933940e-01
-1.143230698775989373e-01,-1.605697238270707983e-01,-1.625295211397796147e-01,-1.945535664598874170e-01,-2.707716869242775548e-01,-3.137718617232317930e-01,-2.970106198405224607e-01,-3.047275722877483273e-01,-2.887518336091829951e-01,-2.868922497389424509e-01,-3.463368949775752492e-01,-4.039598106359938434e-01,-2.951829364986799376e-01,-1.814789245878772606e-01,-2.432865556105458793e-01,nan,nan,-2.192957945964136013e-01
-1.149129978576129141e-01,-1.612445379355579300e-01,-1.642034599946554929e-01,-1.958363712125222311e-01,-2.700473381623351155e-01,-3.122842299779238218e-01,-2.962348471206345812e-01,-3.044100866326892585e-01,-2.892915828411241619e-01,-2.885432030843463336e-01,-3.475674305302103306e-01,-4.042491534861110680e-01,-2.964359658903011896e-01,-1.842937948142479854e-01,-2.451584708856303640e-01,nan,nan,-2.196008869638030048e-01
-1.155117997605107777e-01,-1.619286400444791274e-01,-1.658766277253960197e-01,-1.971259503521044509e-01,-2.693534075146445383e-01,-3.108333711685411505e-01,-2.954922650356829328e-01,-3.041219639671717268e-01,-2.898531689091204955e-01,-2.902044453446311900e-01,-3.488079195166462476e-01,-4.045502676286483190e-01,-2.976964926925843025e-01,-1.871021551292881557e-01,-2.470257152460837713e-01,nan,nan,-2.199049074540618265e-01
-1.161194755862921812e-01,-1.626220301538341129e-01,-1.675490243320003902e-01,-1.984223038786334103e-01,-2.686898949812061010e-01,-3.094192852950842232e-01,-2.947828735856677929e-01,-3.038632042911958431e-01,-2.904365918131716073e-01,-2.918759765197965206e-01,-3.500583619368824451e-01,-4.048631530636057629e-01,-2.989645169055287766e-01,-1.899040055329966337e-01,-2.488882886919053516e-01,nan,nan,-2.202078560671900387e-01
-1.167360253349572080e-01,-1.633247082636228309e-01,-1.692206498144686877e-01,-1.997254317921090538e-01,-2.680568005620197480e-01,-3.080419723575531510e-01,-2.941066727705891615e-01,-3.036338076047616630e-01,-2.910418515532775530e-01,-2.935577966098421587e-01,-3.513187577909189230e-01,-4.051878097909831222e-01,-3.002400385291346119e-01,-1.926993460253733081e-01,-2.507461912230950496e-01,nan,nan,-2.205097328031875303e-01
-1.173614490065057747e-01,-1.640366743738453092e-01,-1.708915041728008566e-01,-2.010353340925315202e-01,-2.674541242570855903e-01,-3.067014323559479338e-01,-2.934636625904470386e-01,-3.034337739078691865e-01,-2.916689481294382769e-01,-2.952499056147681600e-01,-3.525891070787557369e-01,-4.055242378107806744e-01,-3.015230575634018639e-01,-1.954881766064182902e-01,-2.525994228396528651e-01,nan,nan,-2.208105376620543847e-01
-1.179957466009377010e-01,-1.647579284845012704e-01,-1.725615874069962030e-01,-2.023520107799001433e-01,-2.668818660664037390e-01,-3.053976652902691269e-01,-2.928538430452416463e-01,-3.032631032005185245e-01,-2.923178815416536125e-01,-2.969523035345737472e-01,-3.538694098003923316e-01,-4.058724371229979200e-01,-3.028135740083298111e-01,-1.982704972761303031e-01,-2.544479835415779934e-01,nan,nan,-2.211102706437904353e-01
-1.186389181182534724e-01,-1.654884705955913249e-01,-1.742308995170561148e-01,-2.036754618542161166e-01,-2.663400259899738609e-01,-3.041306711605155644e-01,-2.922772141349723740e-01,-3.031217954827093441e-01,-2.929886517899241150e-01,-2.986649903692604746e-01,-3.551596659558297064e-01,-4.062324077276354140e-01,-3.041115878639197856e-01,-2.010463080345118170e-01,-2.562918733288721551e-01,nan,nan,-2.214089317483959318e-01
-1.192909635584528116e-01,-1.662283007071150842e-01,-1.758994405029799535e-01,-2.050056873154788295e-01,-2.658286040277960671e-01,-3.029004499666878569e-01,-2.917337758596397213e-01,-3.030098507544419228e-01,-2.936812588742493402e-01,-3.003879661188275652e-01,-3.564598755450674172e-01,-4.066041496246930453e-01,-3.054170991301710658e-01,-2.038156088815615552e-01,-2.581310922015343512e-01,nan,nan,-2.217065209758707633e-01
-1.199518829215357602e-01,-1.669774188190726594e-01,-1.775672103647676636e-01,-2.063426871636882820e-01,-2.653476001798704131e-01,-3.017070017087859490e-01,-2.912235282192434660e-01,-3.029272690157161496e-01,-2.943957027946293992e-01,-3.021212307832749633e-01,-3.577700385681053530e-01,-4.069876628141705366e-01,-3.067301078070836517e-01,-2.065783998172796287e-01,-2.599656401595647481e-01,nan,nan,-2.220030383262149576e-01
-1.206216762075022764e-01,-1.677358249314639949e-01,-1.792342091024192174e-01,-2.076864613988445296e-01,-2.648970144461969545e-01,-3.005503263868100072e-01,-2.907464712137837748e-01,-3.028740502665320244e-01,-2.951319835510643474e-01,-3.038647843626027800e-01,-3.590901550249436802e-01,-4.073829472960682208e-01,-3.080506138946577654e-01,-2.093346808416658711e-01,-2.617955172029632904e-01,nan,nan,-2.222984837994285146e-01
-1.213003434163520550e-01,-1.685035190442887576e-01,-1.809004367159340043e-01,-2.090370100209469340e-01,-2.644768468267756911e-01,-2.994304240007602536e-01,-2.903026048432607586e-01,-3.028501945068896029e-01,-2.958901011435537409e-01,-3.056186268568101272e-01,-3.604202249155816773e-01,-4.077900030703857093e-01,-3.093786173928924632e-01,-2.120844519547192275e-01,-2.636207233317290899e-01,nan,nan,-2.225928573955111844e-01
-1.219878845480857760e-01,-1.692805011575476415e-01,-1.825658932053133843e-01,-2.103943330299966885e-01,-2.640870973216064566e-01,-2.983472945506359109e-01,-2.898919291076740290e-01,-3.028557017367888293e-01,-2.966700555720983012e-01,-3.073827582658986146e-01,-3.617602482400205099e-01,-4.082088301371233907e-01,-3.107141183017892438e-01,-2.148277131564420572e-01,-2.654412585458638674e-01,nan,nan,-2.228861591144633558e-01
-1.226842996027030647e-01,-1.700667712712402579e-01,-1.842305785705566357e-01,-2.117584304259931827e-01,-2.637277659306893618e-01,-2.973009380364374232e-01,-2.895144440070237524e-01,-3.028905719562297594e-01,-2.974718468366976953e-01,-3.091571785898674651e-01,-3.631102249982596786e-01,-4.086394284962809875e-01,-3.120571166213473857e-01,-2.175644644468331113e-01,-2.672571228453667902e-01,nan,nan,-2.231783889562848899e-01
-1.233895885802039072e-01,-1.708623293853666625e-01,-1.858944928116637585e-01,-2.131293022089364442e-01,-2.633988526540243513e-01,-2.962913544581647352e-01,-2.891701495413100398e-01,-3.029548051652123930e-01,-2.982954749373519232e-01,-3.109418878287166788e-01,-3.644701551902991832e-01,-4.090817981478587773e-01,-3.134076123515667778e-01,-2.202947058258924729e-01,-2.690683162302378584e-01,nan,nan,-2.234695469209756757e-01
-1.241037514805883590e-01,-1.716671754999268551e-01,-1.875576359286347805e-01,-2.145069483788264453e-01,-2.631003574916115362e-01,-2.953185438158179021e-01,-2.888590457105327247e-01,-3.030484013637366192e-01,-2.991409398740609293e-01,-3.127368859824462000e-01,-3.658400388161389127e-01,-4.095359390918565379e-01,-3.147656054924476421e-01,-2.230184372936200587e-01,-2.708748387004770719e-01,nan,nan,-2.237596330085358520e-01
-1.248267883038560871e-01,-1.724813096149204195e-01,-1.892200079214689801e-01,-2.158913689356626031e-01,-2.628322804434509719e-01,-2.943825061093972573e-01,-2.885811325146921402e-01,-3.031713605518026045e-01,-3.000082416468244362e-01,-3.145421730510553071e-01,-3.672198758757782566e-01,-4.100018513282741583e-01,-3.161310960439892570e-01,-2.257356588500147587e-01,-2.726766902560835981e-01,nan,nan,-2.240486472189652523e-01
-1.255586990500077160e-01,-1.733047317303481605e-01,-1.908816087901677450e-01,-2.172825638794461389e-01,-2.625946215095423808e-01,-2.934832413389021344e-01,-2.883364099537878422e-01,-3.033236827294101823e-01,-3.008973802556431099e-01,-3.163577490345455545e-01,-3.686096663692186026e-01,-4.104795348571119717e-01,-3.175040840061927883e-01,-2.284463704950788765e-01,-2.744738708970591023e-01,nan,nan,-2.243365895522640985e-01
-1.262994837190429265e-01,-1.741374418462096063e-01,-1.925424385347304090e-01,-2.186805332101764143e-01,-2.623873806898859296e-01,-2.926207495043328666e-01,-2.881248780278199972e-01,-3.035053678965595192e-01,-3.018083557005166728e-01,-3.181836139329161650e-01,-3.700094102964591736e-01,-4.109689896783698115e-01,-3.188845693790576252e-01,-2.311505722288112463e-01,-2.762663806234026964e-01,nan,nan,-2.246234600084322797e-01
-1.270491423109617046e-01,-1.749794399625048125e-01,-1.942024971551570001e-01,-2.200852769278534293e-01,-2.622105579844817291e-01,-2.917950306056893428e-01,-2.879465367367887163e-01,-3.037164160532505597e-01,-3.027411679814449585e-01,-3.200197677461671941e-01,-3.714191076575000805e-01,-4.114702157920476777e-01,-3.202725521625839344e-01,-2.338482640512119792e-01,-2.780542194351144358e-01,nan,nan,-2.249092585874697958e-01
-1.278076748257641060e-01,-1.758307260792338900e-01,-1.958617846514474625e-01,-2.214967950324772117e-01,-2.620641533933295575e-01,-2.910060846429716741e-01,-2.878013860806939439e-01,-3.039568271994832482e-01,-3.036958170984281336e-01,-3.218662104742984753e-01,-3.728387584523413789e-01,-4.119832131981456258e-01,-3.216680323567716049e-01,-2.365394459622808532e-01,-2.798373873321943206e-01,nan,nan,-2.251939852893765914e-01
-1.285750812634497420e-01,-1.766913001963962837e-01,-1.975203010236010748e-01,-2.229150875240471508e-01,-2.619481669164295257e-01,-2.902539116161802490e-01,-2.876894260595357355e-01,-3.042266013352574183e-01,-3.046723030514656982e-01,-3.237229421173093979e-01,-3.742683626809821251e-01,-4.125079818966633227e-01,-3.230710099616199704e-01,-2.392241179620168690e-01,-2.816158843146415736e-01,nan,nan,-2.254776401141526387e-01
-1.293513616240192787e-01,-1.775611623139928263e-01,-1.991780462716193079e-01,-2.243401544025644956e-01,-2.618625985537816336e-01,-2.895385115253142905e-01,-2.876106566733138692e-01,-3.045257384605735140e-01,-3.056706258405585408e-01,-3.255899626752014053e-01,-3.757079203434238734e-01,-4.130445218876012681e-01,-3.244814849771302523e-01,-2.419022800504222470e-01,-2.833897103824577490e-01,nan,nan,-2.257602230617981320e-01
-1.301365159074724109e-01,-1.784403124320231016e-01,-2.008350203955013846e-01,-2.257719956680284967e-01,-2.618074483053858814e-01,-2.888598843703741315e-01,-2.875650779220285669e-01,-3.048542385754311468e-01,-3.066907854657062171e-01,-3.274672721479737758e-01,-3.771574314396660133e-01,-4.135928331709593508e-01,-3.258994574033020064e-01,-2.445739322274959882e-01,-2.851588655356419588e-01,nan,nan,-2.260417341323129603e-01
-1.309305441138091386e-01,-1.793287505504872203e-01,-2.024912233952473883e-01,-2.272106113204393207e-01,-2.617827161712422690e-01,-2.882180301513598275e-01,-2.875526898056797176e-01,-3.052121016798305386e-01,-3.077327819269086717e-01,-3.293548705356265094e-01,-3.786168959697083225e-01,-4.141529157467373490e-01,-3.273249272401351218e-01,-2.472390744932379536e-01,-2.869233497741944250e-01,nan,nan,-2.263221733256971235e-01
-1.317334462430294340e-01,-1.802264766693850717e-01,-2.041466552708572912e-01,-2.286560013597969399e-01,-2.617884021513507409e-01,-2.876129488682713786e-01,-2.875734923242673768e-01,-3.055993277737716340e-01,-3.087966152241660156e-01,-3.312527578381596616e-01,-3.800863139335510787e-01,-4.147247696149354290e-01,-3.287578944876295428e-01,-2.498977068476481989e-01,-2.886831630981150365e-01,nan,nan,-2.266015406419505940e-01
-1.325452222951329639e-01,-1.811334907887162671e-01,-2.058013160223302884e-01,-2.301081657861006324e-01,-2.618245062457114081e-01,-2.870446405211090624e-01,-2.876274854777914336e-01,-3.060159168572541555e-01,-3.098822853574775826e-01,-3.331609340555722332e-01,-3.815656853311932828e-01,-4.153083947755533134e-01,-3.301983591457847145e-01,-2.525498292907255582e-01,-2.904383055074029052e-01,nan,nan,-2.268798360810733161e-01
-1.333658722701204502e-01,-1.820497929084816391e-01,-2.074552056496679620e-01,-2.315671045993517030e-01,-2.618910284543242151e-01,-2.865131051098722681e-01,-2.877146692662521099e-01,-3.064618689302786581e-01,-3.109897923268445386e-01,-3.350793991878660560e-01,-3.830550101626365445e-01,-4.159037912285914462e-01,-3.316463212146018580e-01,-2.551954418224722798e-01,-2.921887770020597519e-01,nan,nan,-2.271570596430654843e-01
-1.341953961679915319e-01,-1.829753830286808269e-01,-2.091083241528694792e-01,-2.330328177995495409e-01,-2.619879687771891064e-01,-2.860183426345613844e-01,-2.878350436896492393e-01,-3.069371839928446977e-01,-3.121191361322663282e-01,-3.370081532350402420e-01,-3.845542884278801421e-01,-4.165109589740496054e-01,-3.331017806940803627e-01,-2.578345444428872812e-01,-2.939345775820847440e-01,nan,nan,-2.274332113279269596e-01
-1.350337939887461536e-01,-1.839102611493137196e-01,-2.107606715319349233e-01,-2.345053053866941462e-01,-2.621153272143061930e-01,-2.855603530951762448e-01,-2.879886087479828216e-01,-3.074418620449524964e-01,-3.132703167737429517e-01,-3.389471961970947356e-01,-3.860635201269239092e-01,-4.171298980119277910e-01,-3.345647375842202842e-01,-2.604671371519706180e-01,-2.956757072474778814e-01,nan,nan,-2.277082911356577977e-01
-1.358810657323844262e-01,-1.848544272703804281e-01,-2.124122477868642667e-01,-2.359845673607854910e-01,-2.622731037656753639e-01,-2.851391364917170157e-01,-2.881753644412529125e-01,-3.079759030866019431e-01,-3.144433342512744090e-01,-3.408965280740295922e-01,-3.875827052597680122e-01,-4.177606083422260586e-01,-3.360351918850215114e-01,-2.630932199497221236e-01,-2.974121659982391086e-01,nan,nan,-2.279822990662579429e-01
-1.367372113989058502e-01,-1.858078813918804528e-01,-2.140630529176567043e-01,-2.374706037218229371e-01,-2.624612984312966191e-01,-2.847546928241837527e-01,-2.883953107694594564e-01,-3.085393071177928159e-01,-3.156381885648601449e-01,-3.428561488658439793e-01,-3.891118438264117296e-01,-4.184030899649440194e-01,-3.375131435964834337e-01,-2.657127928361407432e-01,-2.991439538343677595e-01,nan,nan,-2.282552351197273399e-01
-1.376022309883112582e-01,-1.867706235138146820e-01,-2.157130869243137350e-01,-2.389634144698078444e-01,-2.626799112111700141e-01,-2.844070220925761228e-01,-2.886484477326025089e-01,-3.091320741385256698e-01,-3.168548797145012141e-01,-3.448260585725396177e-01,-3.906509358268563936e-01,-4.190573428800823397e-01,-3.389985927186073833e-01,-2.683258558112288639e-01,-3.008710707558652775e-01,nan,nan,-2.285270992960661274e-01
