-1.062003693752816003e-01,-1.028270947354707893e-01,-3.354530426876576876e-01,-2.776469700063471935e-01,-2.633361881231925938e-01,-3.530896427394521475e-01,-4.011626589103298723e-01,-2.841774633315315435e-01,-2.482997789029003921e-01,-2.821111803959625020e-01,-2.883114731085494875e-01
-1.066620521852766068e-01,-1.045139394302583985e-01,-3.329284420233916686e-01,-2.764457007009848977e-01,-2.628014912865333508e-01,-3.512630829606881999e-01,-3.989318161021344067e-01,-2.836629909594541865e-01,-2.494686500828377229e-01,-2.835775796808144289e-01,-2.902518251446014053e-01
-1.071304605269218502e-01,-1.061993904855454834e-01,-3.304379292080559805e-01,-2.752714078753277227e-01,-2.622898830197375464e-01,-3.494684476063033562e-01,-3.967353368146923631e-01,-2.831723703409908532e-01,-2.506483765362431115e-01,-2.850485920435728571e-01,-2.921890504833842828e-01
-1.076055944002170112e-01,-1.078834479013313224e-01,-3.279815042416516224e-01,-2.741240915293760572e-01,-2.618013633228050696e-01,-3.477057366762983381e-01,-3.945732210480045743e-01,-2.827056014761418767e-01,-2.518389582631159751e-01,-2.865242174842371203e-01,-2.941231491248973984e-01
-1.080874538051626310e-01,-1.095661116776173588e-01,-3.255591671241763740e-01,-2.730037516631289018e-01,-2.613359321957357539e-01,-3.459749501706717023e-01,-3.924454688020693194e-01,-2.822626843649068684e-01,-2.530403952634577291e-01,-2.880044560028086065e-01,-2.960541210691423064e-01
-1.085760387417583905e-01,-1.112473818144028986e-01,-3.231709178556314010e-01,-2.719103882765868674e-01,-2.608935896385297104e-01,-3.442760880894241704e-01,-3.903520800768874865e-01,-2.818436190072859393e-01,-2.542526875372674855e-01,-2.894893075992864828e-01,-2.979819663161182297e-01
-1.090713492100044008e-01,-1.129272583116878864e-01,-3.208167564360167590e-01,-2.708440013697497872e-01,-2.604743356511868835e-01,-3.426091504325557424e-01,-3.882930548724592423e-01,-2.814484054032790339e-01,-2.554758350845454107e-01,-2.909787722736708604e-01,-2.999066848658252793e-01
-1.095733852099005784e-01,-1.146057411694723638e-01,-3.184966828653323367e-01,-2.698045909426177724e-01,-2.600781702337073287e-01,-3.409741372000663628e-01,-3.862683931887842537e-01,-2.810770435528864297e-01,-2.567098379052913937e-01,-2.924728500259617947e-01,-3.018282767182631776e-01
-1.100821467414467014e-01,-1.162828303877555952e-01,-3.162106971435793001e-01,-2.687921569951912670e-01,-2.597050933860911570e-01,-3.393710483919568088e-01,-3.842780950258636308e-01,-2.807295334561080713e-01,-2.579546959995049904e-01,-2.939715408561585086e-01,-3.037467418734313140e-01
-1.105976338046432694e-01,-1.179585259665390101e-01,-3.139587992707554842e-01,-2.678066995274692719e-01,-2.593551051083381465e-01,-3.377998840082256926e-01,-3.823221603836955418e-01,-2.804058751129436811e-01,-2.592104093671872000e-01,-2.954748447642625009e-01,-3.056620803313312984e-01
-1.111198463994900187e-01,-1.196328279058219424e-01,-3.117409892468618882e-01,-2.668482185394523976e-01,-2.590282054004483525e-01,-3.362606440488736248e-01,-3.804005892622807083e-01,-2.801060685233933145e-01,-2.604769780083376340e-01,-2.969827617502728834e-01,-3.075742920919621870e-01
-1.116487845259869632e-01,-1.213057362056043503e-01,-3.095572670718986230e-01,-2.659167140311405331e-01,-2.587243942624218307e-01,-3.347533285139006609e-01,-3.785133816616195190e-01,-2.798301136874571937e-01,-2.617544019229561258e-01,-2.984952918141898781e-01,-3.094833771553242019e-01
-1.121844481841340752e-01,-1.229772508658862062e-01,-3.074076327458655222e-01,-2.650121860025336784e-01,-2.584436716942585810e-01,-3.332779374033068009e-01,-3.766605375817116408e-01,-2.795780106051352076e-01,-2.630426811110427865e-01,-3.000124349560132631e-01,-3.113893355214171765e-01
-1.127268373739311602e-01,-1.246473718866668162e-01,-3.052920862687638071e-01,-2.641346344536322222e-01,-2.581860376959587700e-01,-3.318344707170927665e-01,-3.748420570225580173e-01,-2.793497592764273008e-01,-2.643418155725970053e-01,-3.015341911757424831e-01,-3.132921671902403893e-01
