-1.369905411515318916e-01,-3.311324787012562970e-02,-1.466158885487527375e-01,-4.267187028282706240e-01,-4.202887989354769371e-01,-4.378201693703017705e-01,-4.301384204360456653e-01,-3.844708477784079537e-01,-2.983060654922479182e-01,-3.399885889384917093e-01,-3.582057458220697099e-01,-3.851451640911208729e-01,-2.029488379735784609e-01,-1.456464591170619771e-01
-1.367210997391351823e-01,-3.646155772185076527e-02,-1.479002682446965977e-01,-4.228405020065447717e-01,-4.171587255469855759e-01,-4.345956724634563728e-01,-4.271614637110816015e-01,-3.830156031185046883e-01,-2.990974238386250872e-01,-3.409112590817466315e-01,-3.589600858979946629e-01,-3.850874949609931486e-01,-2.045395726958115779e-01,-1.474894138789909770e-01
-1.364652810378800540e-01,-3.979299489949291585e-02,-1.491898735566103140e-01,-4.190052029811061618e-01,-4.140681969545285113e-01,-4.314127480455893782e-01,-4.242239048195466378e-01,-3.815896378376353870e-01,-2.999002347520792755e-01,-3.418407003754480589e-01,-3.597195235151891546e-01,-3.850398531582793216e-01,-2.061331588623231126e-01,-1.493331121033951159e-01
-1.362230850477665067e-01,-4.310755940305065897e-02,-1.504847044844931092e-01,-4.152128057519566817e-01,-4.110172131581071864e-01,-4.282713961167019523e-01,-4.213257437614423284e-01,-3.801929519358004939e-01,-3.007144982326099836e-01,-3.427769128195953807e-01,-3.604840586736526853e-01,-3.850022386829797805e-01,-2.077295964731124267e-01,-1.511775537902735611e-01
-1.359945117687943461e-01,-4.640525123252690898e-02,-1.517847610283462600e-01,-4.114633103190926122e-01,-4.080057741577188812e-01,-4.251716166767915972e-01,-4.184669805367656203e-01,-3.788255454129986766e-01,-3.015402142802179886e-01,-3.437198964141895963e-01,-3.612536913733858102e-01,-3.849746515350942477e-01,-2.093288855281807692e-01,-1.530227389396278947e-01
-1.357795612009638220e-01,-4.968607038792020869e-02,-1.530900431881691559e-01,-4.077567166825158962e-01,-4.050338799533650946e-01,-4.221134097258594786e-01,-4.156476151455181789e-01,-3.774874182692306568e-01,-3.023773828949030684e-01,-3.446696511592302059e-01,-3.620284216143885292e-01,-3.849570917146226678e-01,-2.109310260275276405e-01,-1.548686675514573396e-01
-1.355782333442747123e-01,-5.295001686923054424e-02,-1.544005509639617690e-01,-4.040930248422265891e-01,-4.021015305450456601e-01,-4.190967752639057631e-01,-4.128676475876999485e-01,-3.761785705044965455e-01,-3.032260040766650566e-01,-3.456261770547172651e-01,-3.628082493966604538e-01,-3.849495592215653184e-01,-2.125360179711528186e-01,-1.567153396257618958e-01
-1.353905281987272669e-01,-5.619709067645790868e-02,-1.557162843557241827e-01,-4.004722347982243580e-01,-3.992087259327606330e-01,-4.161217132909302285e-01,-4.101270778633108183e-01,-3.748990021187961763e-01,-3.040860778255039532e-01,-3.465894741006506075e-01,-3.635931747202019726e-01,-3.849520540559219772e-01,-2.141438613590564977e-01,-1.585627551625415910e-01
-1.352164457643213469e-01,-5.942729180960089341e-02,-1.570372433634556752e-01,-3.968943465505111456e-01,-3.963554661165113457e-01,-4.131882238069344848e-01,-4.074259059723518983e-01,-3.736487131121299377e-01,-3.049576041414195915e-01,-3.475595422970300108e-01,-3.643831975850123639e-01,-3.849645762176928110e-01,-2.157545561912378174e-01,-1.604109141617955092e-01
-1.350559860410568691e-01,-6.264062026866235033e-02,-1.583634279871576067e-01,-3.933593600990836214e-01,-3.935417510962951892e-01,-4.102963068119156453e-01,-4.047641319148210792e-01,-3.724277034844971634e-01,-3.058405830244124712e-01,-3.485363816438563633e-01,-3.651783179910926824e-01,-3.849871257068775976e-01,-2.173681024676983042e-01,-1.622598166235253991e-01
