-8.835801863297575165e-02,-9.196111682613550276e-02,-1.910148222134452345e-01,-1.721068924207893036e-01,-2.706084388776887062e-01,-3.707678428770925239e-01,-3.228607213619546501e-01,-2.583814278992270230e-01,-2.822908503986620299e-01,-3.543232351280201642e-01,-3.751768193212697833e-01,-3.042225477184046234e-01,-2.908759227741524733e-01,-1.001991560003202275e-01,-2.450461302428535437e-01,-3.418080357932925528e-01
-8.920371286502785935e-02,-9.377536414141304788e-02,-1.916967842905923092e-01,-1.737204986026511522e-01,-2.698960965691623026e-01,-3.685468371019787748e-01,-3.213038048515354794e-01,-2.592371256816642933e-01,-2.840042496890073376e-01,-3.553394801045421936e-01,-3.763540878407437562e-01,-3.063795113325505359e-01,-2.913542675086483458e-01,-1.030804362517297734e-01,-2.468557752507155867e-01,-3.427368549891969263e-01
-9.005382869792853684e-02,-9.558757298288070303e-02,-1.923903888547129071e-01,-1.753373907119359643e-01,-2.692101813579542147e-01,-3.663627526233826925e-01,-3.197799789723644315e-01,-2.601087102728493750e-01,-2.857242273287408652e-01,-3.563644533137667603e-01,-3.775326678648729395e-01,-3.085277186627136126e-01,-2.918424261791174867e-01,-1.059562910003606084e-01,-2.486606112739003505e-01,-3.436627948223385243e-01
-9.090836613167738167e-02,-9.739774335053766330e-02,-1.930956359058068339e-01,-1.769575687486430182e-01,-2.685506932440648864e-01,-3.642155894413051098e-01,-3.182892437244420614e-01,-2.609961816727818795e-01,-2.874507833178616134e-01,-3.573981547556932536e-01,-3.787125593936569445e-01,-3.106671697088926876e-01,-2.923403987855593411e-01,-1.088267202462114558e-01,-2.504606383124071134e-01,-3.445858552927169027e-01
-9.176732516627515712e-02,-9.920587524438551075e-02,-1.938125254438746725e-01,-1.785810327127738129e-01,-2.679176322274936517e-01,-3.621053475557441947e-01,-3.168315991077670923e-01,-2.618995398814626396e-01,-2.891839176563713587e-01,-3.584405844303227839e-01,-3.798937624270967151e-01,-3.127978644710898704e-01,-2.928481853279746305e-01,-1.116917239892848412e-01,-2.522558563662373743e-01,-3.455060364003328388e-01
-9.263070580172146073e-02,-1.010119686644234821e-01,-1.945410574689160621e-01,-1.802077826043275710e-01,-2.673109983082407326e-01,-3.600320269667008910e-01,-3.154070451223403015e-01,-2.628187848988911002e-01,-2.909236303442692684e-01,-3.594917423376547960e-01,-3.810762769651918069e-01,-3.149198029493041062e-01,-2.933657858063631330e-01,-1.145513022295794880e-01,-2.540462654353904948e-01,-3.464233381451858329e-01
-9.349850803801633414e-02,-1.028160236106515774e-01,-1.952812319809311137e-01,-1.818378184233042927e-01,-2.667307914863062956e-01,-3.579956276741752541e-01,-3.140155817681617445e-01,-2.637539167250674277e-01,-2.926699213815552314e-01,-3.605516284776892344e-01,-3.822601030079421092e-01,-3.170329851435353952e-01,-2.938932002207246819e-01,-1.174054549670954378e-01,-2.558318655198662528e-01,-3.473377605272761626e-01
-9.437073187515973571e-02,-1.046180400830697410e-01,-1.960330489799197162e-01,-1.834711401697040056e-01,-2.661770117616901188e-01,-3.559961496781672285e-01,-3.126572090452310881e-01,-2.647049353599915666e-01,-2.944227907682293033e-01,-3.616202428504262101e-01,-3.834452405553476773e-01,-3.191374110537836817e-01,-2.944304285710593883e-01,-1.202541822018326212e-01,-2.576126566196648149e-01,-3.482493035466036058e-01
-9.524737731315129075e-02,-1.064180180816772375e-01,-1.967965084658815644e-01,-1.851077478435259327e-01,-2.656496591343927016e-01,-3.540335929786777025e-01,-3.113319269535491651e-01,-2.656718408036631840e-01,-2.961822385042908179e-01,-3.626975854558651124e-01,-3.846316896074080671e-01,-3.212330806800481886e-01,-2.949774708573669746e-01,-1.230974839337898030e-01,-2.593886387347852929e-01,-3.491579672031678294e-01
-9.612844435199179027e-02,-1.082159576064756351e-01,-1.975716104388173522e-01,-1.867476414447716004e-01,-2.651487336044133780e-01,-3.521079575757048996e-01,-3.100397354931147542e-01,-2.666546330560829459e-01,-2.979482645897412185e-01,-3.637836562940069962e-01,-3.858194501641241669e-01,-3.233199940223305813e-01,-2.955343270796478850e-01,-1.259353601629695230e-01,-2.611598118652293521e-01,-3.500637514969696107e-01
-9.701393299168083184e-02,-1.100118586574641288e-01,-1.983583548987267464e-01,-1.883908209734402039e-01,-2.646742351717524810e-01,-3.502192434692497636e-01,-3.087806346639285215e-01,-2.676533121172505192e-01,-2.997208690245797280e-01,-3.648784553648514173e-01,-3.870085222254955326e-01,-3.253981510806301380e-01,-2.961009972379019528e-01,-1.287678108893705320e-01,-2.629261760109962154e-01,-3.509666564280085610e-01
-9.790384323221844320e-02,-1.118057212346427326e-01,-1.991567418456096916e-01,-1.900372864295317987e-01,-2.642261638364098997e-01,-3.483674506593122389e-01,-3.075546244659903006e-01,-2.686678779871659040e-01,-3.015000518088064019e-01,-3.659819826683982646e-01,-3.881989057915221086e-01,-3.274675518549467479e-01,-2.966774813321291226e-01,-1.315948361129928024e-01,-2.646877311720857162e-01,-3.518666819962847359e-01
-9.879817507360458273e-02,-1.135975453380114464e-01,-1.999667712794662988e-01,-1.916870378130463570e-01,-2.638045195983858004e-01,-3.465525791458922145e-01,-3.063617048993001468e-01,-2.696983306658291557e-01,-3.032858129424212401e-01,-3.670942382046476493e-01,-3.893906008622041726e-01,-3.295281963452803553e-01,-2.972637793623295055e-01,-1.344164358338363618e-01,-2.664444773484980211e-01,-3.527638282017980242e-01
-9.969692851583886184e-02,-1.153873309675694792e-01,-2.007884432002961239e-01,-1.933400751239831572e-01,-2.634093024576802389e-01,-3.447746289289906896e-01,-3.052018759638586709e-01,-2.707446701532396638e-01,-3.050781524254233545e-01,-3.682152219735989052e-01,-3.905836074375408917e-01,-3.315800845516301276e-01,-2.978598913285026573e-01,-1.372326100518999337e-01,-2.681964145402323529e-01,-3.536580950445482041e-01
-1.006001035589220854e-01,-1.171750781233184130e-01,-2.016217576080998886e-01,-1.949963983623436981e-01,-2.630405124142928264e-01,-3.430336000086059989e-01,-3.040751376596647626e-01,-2.718068964493985384e-01,-3.068770702578144105e-01,-3.693449339752532534e-01,-3.917779255175332653e-01,-3.336232164739978967e-01,-2.984658172306492441e-01,-1.400433587671859881e-01,-2.699435427472900995e-01,-3.545494825245358861e-01
-1.015077002028538511e-01,-1.189607868052574430e-01,-2.024667145028772042e-01,-1.966560075281271747e-01,-2.626981494682238405e-01,-3.413294923847388085e-01,-3.029814899867189770e-01,-2.728850095543051690e-01,-3.086825664395936308e-01,-3.704833742096100835e-01,-3.929735551021810158e-01,-3.356575921123827189e-01,-2.990815570687689329e-01,-1.428486819796933871e-01,-2.716858619696707056e-01,-3.554379906417607371e-01
-1.024197184476341865e-01,-1.207444570133865691e-01,-2.033233138846281818e-01,-1.983189026213336703e-01,-2.623822136194732813e-01,-3.396623060573893960e-01,-3.019209329450212587e-01,-2.739790094679596666e-01,-3.104946409707609600e-01,-3.716305426766691733e-01,-3.941704961914839767e-01,-3.376832114667845386e-01,-2.997071108428618347e-01,-1.456485796894219920e-01,-2.734233722073740047e-01,-3.563236193962227016e-01
-1.033361582932630363e-01,-1.225260887477058053e-01,-2.041915557533527381e-01,-1.999850836419631017e-01,-2.620927048680410931e-01,-3.380320410265575393e-01,-3.008934665345717185e-01,-2.750888961903619756e-01,-3.123132938513163981e-01,-3.727864393764310225e-01,-3.953687487854423144e-01,-3.397000745372034669e-01,-3.003424785529277830e-01,-1.484430518963718582e-01,-2.751560734604000524e-01,-3.572063687879220018e-01
-1.042570197397400533e-01,-1.243056820082143882e-01,-2.050714401090504846e-01,-2.016545505900148028e-01,-2.618296232139273871e-01,-3.364386972922440711e-01,-2.998990907553705787e-01,-2.762146697215114854e-01,-3.141385250812592234e-01,-3.739510643088946873e-01,-3.965683128840552518e-01,-3.417081813236386156e-01,-3.009876601989666112e-01,-1.512320986005417645e-01,-2.768839657287480716e-01,-3.580862388168579713e-01
-1.051823027870660149e-01,-1.260832367949138166e-01,-2.059629669517222261e-01,-2.033273034654901612e-01,-2.615929686571319968e-01,-3.348822748544474370e-01,-2.989378056074172285e-01,-2.773563300614094174e-01,-3.159703346605909902e-01,-3.751244174740614445e-01,-3.977691884873241768e-01,-3.437075318260916501e-01,-3.016426557809788744e-01,-1.540157198019342089e-01,-2.786070490124196719e-01,-3.589632294830315540e-01
-1.061120074352405185e-01,-1.278587531078033968e-01,-2.068661362813674909e-01,-2.050033422683885109e-01,-2.613827411976549775e-01,-3.333627737131683588e-01,-2.980096110907120011e-01,-2.785138772100551052e-01,-3.178087225893108658e-01,-3.763064988719306281e-01,-3.989713755952481455e-01,-3.456981260445617932e-01,-3.023074652989641842e-01,-1.567939155005479146e-01,-2.803253233114139653e-01,-3.598373407864423057e-01
-1.070461336842635919e-01,-1.296322309468830591e-01,-2.077809480979864176e-01,-2.066826669987098519e-01,-2.611989408354963293e-01,-3.318801938684070030e-01,-2.971145072052548408e-01,-2.796873111674486601e-01,-3.196536888674188504e-01,-3.774973085025022379e-01,-4.001748742078275467e-01,-3.476799639790488783e-01,-3.029820887529226514e-01,-1.595666856963828817e-01,-2.820387886257310628e-01,-3.607085727270901709e-01
-1.079846815341351796e-01,-1.314036703121528316e-01,-2.087074024015789231e-01,-2.083652776564541564e-01,-2.610415675706561078e-01,-3.304345353201632585e-01,-2.962524939510456923e-01,-2.808766319335900263e-01,-3.215052334949149992e-01,-3.786968463657763295e-01,-4.013796843250621582e-01,-3.496530456295531275e-01,-3.036665261428543316e-01,-1.623340303894391656e-01,-2.837474449553708533e-01,-3.615769253049753162e-01
-1.089276509848549068e-01,-1.331730712036119368e-01,-2.096454991921446187e-01,-2.100511742416207306e-01,-2.609106214031342574e-01,-3.290257980684376804e-01,-2.954235713280851106e-01,-2.820818395084786490e-01,-3.233633564717984243e-01,-3.799051124617524589e-01,-4.025858059469514805e-01,-3.516173709960735416e-01,-3.043607774687587808e-01,-1.650959495797154064e-01,-2.854512923003326152e-01,-3.624423985200971865e-01
-1.098750420364235925e-01,-1.349404336212619293e-01,-2.105952384696842816e-01,-2.117403567542109344e-01,-2.608061023329308337e-01,-3.276539821132292141e-01,-2.946277393363722075e-01,-2.833029338921155826e-01,-3.252280577980709020e-01,-3.811221067904315696e-01,-4.037932390734966792e-01,-3.535729400786119525e-01,-3.050648427306366095e-01,-1.678524432672141575e-01,-2.871503306606179584e-01,-3.633049923724566144e-01
-1.108268546888408340e-01,-1.367057575651020318e-01,-2.115566202341975788e-01,-2.134328251942241850e-01,-2.607280103600457810e-01,-3.263190874545382480e-01,-2.938649979759073716e-01,-2.845399150845003833e-01,-3.270993374737314330e-01,-3.823478293518131066e-01,-4.050019837046970883e-01,-3.555197528771673054e-01,-3.057787219284876512e-01,-1.706035114519342255e-01,-2.888445600362260501e-01,-3.641647068620532113e-01
-1.117830889421066315e-01,-1.384690430351322166e-01,-2.125296444856844547e-01,-2.151285795616603713e-01,-2.606763454844790440e-01,-3.250211140923649489e-01,-2.931353472466907695e-01,-2.857927830856330509e-01,-3.289771954987801283e-01,-3.835822801458971254e-01,-4.062120398405528188e-01,-3.574578093917398225e-01,-3.065024150623117394e-01,-1.733491541338755548e-01,-2.905339804271568349e-01,-3.650215419888869772e-01
-1.127437447962209571e-01,-1.402302900313525114e-01,-2.135143112241449370e-01,-2.168276198565195767e-01,-2.606511077062307891e-01,-3.237600620267093721e-01,-2.924387871487221235e-01,-2.870615378955133634e-01,-3.308616318732169881e-01,-3.848254591726837370e-01,-4.074234074810638151e-01,-3.593871096223292816e-01,-3.072359221321090406e-01,-1.760893713130381455e-01,-2.922185918334103683e-01,-3.658754977529580232e-01
-1.137088222511833946e-01,-1.419894985537621668e-01,-2.145106204495785818e-01,-2.185299460788009407e-01,-2.606522970253008498e-01,-3.225359312575718507e-01,-2.917753176820019334e-01,-2.883461795141410988e-01,-3.327526465970410130e-01,-3.860773664321721643e-01,-4.086360866262295222e-01,-3.613076535689350166e-01,-3.079792431378791107e-01,-1.788241629894208040e-01,-2.938983942549859840e-01,-3.667265741542657387e-01
-1.146783213069948321e-01,-1.437466686023626539e-01,-2.155185721619861938e-01,-2.202355582285060731e-01,-2.606799134416893371e-01,-3.213487217849513300e-01,-2.911449388465295329e-01,-2.896467079415171453e-01,-3.346502396702541460e-01,-3.873380019243636840e-01,-4.098500772760510502e-01,-3.632194412315586929e-01,-3.087323780796226158e-01,-1.815535291630259174e-01,-2.955733876918850145e-01,-3.675747711928110673e-01
-1.156522419636547977e-01,-1.455018001771533065e-01,-2.165381663613674956e-01,-2.219444563056342246e-01,-2.607339569553962511e-01,-3.201984336088485317e-01,-2.905476506423052552e-01,-2.909631231776409477e-01,-3.365544110928553878e-01,-3.886073656492576300e-01,-4.110653794305277331e-01,-3.651224726101993667e-01,-3.094953269573392229e-01,-1.842774698338523476e-01,-2.972435721441069045e-01,-3.684200888685935649e-01
-1.166305842211633192e-01,-1.472548932781340414e-01,-2.175694030477223484e-01,-2.236566403101853118e-01,-2.608144275664214806e-01,-3.190850667292634002e-01,-2.899834530693291001e-01,-2.922954252225126170e-01,-3.384651608648446275e-01,-3.898854576068541133e-01,-4.122819930896597374e-01,-3.670167477048571492e-01,-3.102680897710290431e-01,-1.869959850019000114e-01,-2.989089476116514321e-01,-3.692625271816132870e-01
-1.176133480795203690e-01,-1.490059479053048586e-01,-2.186122822210507521e-01,-2.253721102421593347e-01,-2.609213252747651368e-01,-3.180086211461957690e-01,-2.894523461276010123e-01,-2.936436140761320979e-01,-3.403824889862221981e-01,-3.911722777971530784e-01,-4.134999182534471740e-01,-3.689022665155319292e-01,-3.110506665206919097e-01,-1.897090746671689088e-01,-3.005695140945187083e-01,-3.701020861318701782e-01
-1.186005335387255444e-01,-1.507549640586650641e-01,-2.196668038813523460e-01,-2.270908661015555996e-01,-2.610546500804271641e-01,-3.169690968596462488e-01,-2.889543298171211583e-01,-2.950076897384987795e-01,-3.423063954569869338e-01,-3.924678262201539702e-01,-4.147191549218892104e-01,-3.707790290422229851e-01,-3.118430572063276007e-01,-1.924167388296579573e-01,-3.022252715927080668e-01,-3.709387657193637944e-01
-1.195921405987796782e-01,-1.525019417382161013e-01,-2.207329680286279627e-01,-2.288129078883756051e-01,-2.612144019834075626e-01,-3.159664938696139513e-01,-2.884894041378893159e-01,-2.963876522096138832e-01,-3.442368802771407776e-01,-3.937721028758578434e-01,-4.159397030949870122e-01,-3.726470352849319267e-01,-3.126452618279367823e-01,-1.951189774893694329e-01,-3.038762201062208401e-01,-3.717725659440950237e-01
-1.205881692596823956e-01,-1.542468809439572486e-01,-2.218107746628771859e-01,-2.305382356026186019e-01,-2.614005809837064431e-01,-3.150008121760991542e-01,-2.880575690899055408e-01,-2.977835014894768539e-01,-3.461739434466826193e-01,-3.950851077642640874e-01,-4.171615627727401909e-01,-3.745062852436579215e-01,-3.134572803855190659e-01,-1.978157906463021698e-01,-3.055223596350564730e-01,-3.726034868060633665e-01
-1.215886195214336551e-01,-1.559897816758885059e-01,-2.229002237841000433e-01,-2.322668492442845067e-01,-2.616131870813236393e-01,-3.140720517791020794e-01,-2.876588246731698884e-01,-2.991952375780875251e-01,-3.481175849656126808e-01,-3.964068408853730352e-01,-4.183847339551485800e-01,-3.763567789184009693e-01,-3.142791128790743960e-01,-2.005071783004561958e-01,-3.071636901792147434e-01,-3.734315283052689893e-01
-1.225934913840334428e-01,-1.577306439340098732e-01,-2.240013153922963962e-01,-2.339987488133734306e-01,-2.618522202762592621e-01,-3.131802126786225604e-01,-2.872931708876823031e-01,-3.006228604754460632e-01,-3.500678048339308512e-01,-3.977373022391843538e-01,-4.196092166422121794e-01,-3.781985163091611257e-01,-3.151107593086029945e-01,-2.031931404518314832e-01,-3.088002117386957623e-01,-3.742566904417116702e-01
-1.236027848474813423e-01,-1.594694677183205456e-01,-2.251140494874659670e-01,-2.357339343098845963e-01,-2.621176805685130895e-01,-3.123252948746610969e-01,-2.869606077334428962e-01,-3.020663701815518021e-01,-3.520246030516363533e-01,-3.990764918256975435e-01,-4.208350108339305451e-01,-3.800314974159375025e-01,-3.159522196741043065e-01,-2.058736771004268662e-01,-3.104319243134989748e-01,-3.750789732153912426e-01
-1.246164999117782279e-01,-1.612062530288221884e-01,-2.262384260696095051e-01,-2.374724057338194194e-01,-2.624095679580854545e-01,-3.115072983672168005e-01,-2.866611352104515564e-01,-3.035257666964059631e-01,-3.539879796187307415e-01,-4.004244096449138812e-01,-4.220621165303047317e-01,-3.818557222387316541e-01,-3.168034939755791091e-01,-2.085487882462446763e-01,-3.120588279036254908e-01,-3.758983766263083171e-01
-1.256346365769236417e-01,-1.629409998655138858e-01,-2.273744451387267052e-01,-2.392141630851772616e-01,-2.627278824449762462e-01,-3.107262231562901711e-01,-2.863947533187082839e-01,-3.050010500200079910e-01,-3.559579345352132940e-01,-4.017810556968325342e-01,-4.232905337313341843e-01,-3.836711907775430253e-01,-3.176645822130270136e-01,-2.112184738892837754e-01,-3.136809225090748665e-01,-3.767149006744626161e-01
-1.266571948429176253e-01,-1.646737082283956377e-01,-2.285221066948175117e-01,-2.409592063639581228e-01,-2.630726240291854645e-01,-3.099820692418811530e-01,-2.861614620582130786e-01,-3.064922201523577749e-01,-3.579344678010840108e-01,-4.031464299814538355e-01,-4.245202624370189581e-01,-3.854779030323713385e-01,-3.185354843864480756e-01,-2.138827340295441637e-01,-3.152982081298469907e-01,-3.775285453598540286e-01
-1.276841747097601509e-01,-1.664043781174675274e-01,-2.296814107378818692e-01,-2.427075355701619197e-01,-2.634437927107129984e-01,-3.092748366239898017e-01,-2.859612614289659960e-01,-3.079992770934553703e-01,-3.599175794163428921e-01,-4.045205324987776185e-01,-4.257513026473588869e-01,-3.872758590032168158e-01,-3.194162004958422951e-01,-2.165415686670258411e-01,-3.169106847659416970e-01,-3.783393106824825547e-01
-1.287155761774507745e-01,-1.681330095327287777e-01,-2.308523572679193336e-01,-2.444591507037879030e-01,-2.638413884895587369e-01,-3.086045253026162838e-01,-2.857941514309670361e-01,-3.095222208433001110e-01,-3.619072693809889385e-01,-4.059033632488032173e-01,-4.269836543623536373e-01,-3.890650586900784025e-01,-3.203067305412091725e-01,-2.191949778017275585e-01,-3.185183524173585967e-01,-3.791471966423480278e-01
-1.297513992459903842e-01,-1.698596024741808874e-01,-2.320349462849309041e-01,-2.462140517648375992e-01,-2.642654113657230686e-01,-3.079711352777600997e-01,-2.856601320642161990e-01,-3.110610514018933848e-01,-3.639035376950240375e-01,-4.072949222315318529e-01,-4.282173175820042088e-01,-3.908455020929579304e-01,-3.212070745225496515e-01,-2.218429614336517308e-01,-3.201212110840988556e-01,-3.799522032394510584e-01
-1.307916439153785082e-01,-1.715841569418231072e-01,-2.332291777889160256e-01,-2.479722387533103700e-01,-2.647158613392058268e-01,-3.073746665494215269e-01,-2.855592033287134845e-01,-3.126157687692343590e-01,-3.659063843584473563e-01,-4.086952094469630814e-01,-4.294522923063099906e-01,-3.926171892118545670e-01,-3.221172324398632325e-01,-2.244855195627971922e-01,-3.217192607661619741e-01,-3.807543304737912582e-01
-1.318363101856152575e-01,-1.733066729356554092e-01,-2.344350517798748368e-01,-2.497337116692060488e-01,-2.651927384100069007e-01,-3.068151191176005654e-01,-2.854913652244587818e-01,-3.141863729453232557e-01,-3.679158093712587285e-01,-4.101042248950967362e-01,-4.306885785352711493e-01,-3.943801200467682011e-01,-3.230372042931499155e-01,-2.271226521891638872e-01,-3.233125014635477856e-01,-3.815535783453685159e-01
-1.328853980567005211e-01,-1.750271504556778490e-01,-2.356525682578071712e-01,-2.514984705125247189e-01,-2.656960425781264012e-01,-3.062924929822973819e-01,-2.854566177514522018e-01,-3.157728639301599083e-01,-3.699318127334582651e-01,-4.115219685759328727e-01,-4.319261762688874629e-01,-3.961342945976988883e-01,-3.239669900824097004e-01,-2.297543593127518435e-01,-3.249009331762564567e-01,-3.823499468541830537e-01
-1.339389075286338548e-01,-1.767455895018896772e-01,-2.368817272227125570e-01,-2.532665152832656030e-01,-2.662257738435640508e-01,-3.058067881435118651e-01,-2.854549609096936891e-01,-3.173752417237437062e-01,-3.719543944450449668e-01,-4.129484404894708804e-01,-4.331650855071584871e-01,-3.978797128646459624e-01,-3.249065898076423098e-01,-2.323806409335599232e-01,-3.264845559042870438e-01,-3.831434360002343165e-01
-1.349968386014161748e-01,-1.784619900742923093e-01,-2.381225286745920766e-01,-2.550378459814302001e-01,-2.667819322063203491e-01,-3.053580046012437932e-01,-2.854863946991832990e-01,-3.189935063260760373e-01,-3.739835545060207767e-01,-4.143836406357119251e-01,-4.344053062500853324e-01,-3.996163748476107558e-01,-3.258560034688483542e-01,-2.350014970515904855e-01,-3.280633696476411010e-01,-3.839340457835231923e-01
-1.360591912750470922e-01,-1.801763521728850515e-01,-2.393749726134452305e-01,-2.568124626070177330e-01,-2.673645176663950740e-01,-3.049461423554932771e-01,-2.855509191199210317e-01,-3.206276577371561798e-01,-3.760192929163846953e-01,-4.158275690146554515e-01,-4.356468384976675545e-01,-4.013442805465926577e-01,-3.268152310660276116e-01,-2.376169276668422814e-01,-3.296373744063179068e-01,-3.847217762040492373e-01
-1.371259655495265517e-01,-1.818886757976679036e-01,-2.406390590392719353e-01,-2.585903651600283126e-01,-2.679735302237881145e-01,-3.045712014062604833e-01,-2.856485341719068316e-01,-3.222776959569839672e-01,-3.780616096761368339e-01,-4.172802256263015708e-01,-4.368896822499049870e-01,-4.030634299615915572e-01,-3.277842725991799711e-01,-2.402269327793153386e-01,-3.312065701803175166e-01,-3.855066272618123402e-01
-1.381971614248544977e-01,-1.835989609486408658e-01,-2.419147879520722466e-01,-2.603715536404618835e-01,-2.686089698784995261e-01,-3.042331817535453009e-01,-2.857792398551407542e-01,-3.239436209855597881e-01,-3.801105047852769148e-01,-4.187416104706500608e-01,-4.381338375067976854e-01,-4.047738230926076208e-01,-3.287631280683053769e-01,-2.428315123890097127e-01,-3.327709569696398750e-01,-3.862885989568128342e-01
-1.392727789010305695e-01,-1.853072076258031609e-01,-2.432021593518455815e-01,-2.621560280483175576e-01,-2.692708366305291423e-01,-3.039320833973477853e-01,-2.859430361696227996e-01,-3.256254328228826433e-01,-3.821659782438043829e-01,-4.202117235477004220e-01,-4.393793042683450389e-01,-4.064754599396399048e-01,-3.297517974734036073e-01,-2.454306664959241824e-01,-3.343305347742842049e-01,-3.870676912890500532e-01
-1.403528179780556551e-01,-1.870134158291563431e-01,-2.445011732385931058e-01,-2.639437883835971110e-01,-2.699591304798774072e-01,-3.036679063376678256e-01,-2.861399231153528566e-01,-3.273231314689539762e-01,-3.842280300517207925e-01,-4.216905648574538756e-01,-4.406260825345482690e-01,-4.081683405026900746e-01,-3.307502808144753281e-01,-2.480243951000610514e-01,-3.358853035942521159e-01,-3.878439042585247742e-01
-1.414372786559292827e-01,-1.887175855586996076e-01,-2.458118296123141810e-01,-2.657348346462995448e-01,-2.706738514265439877e-01,-3.034406505745054217e-01,-2.863699006923310364e-01,-3.290367169237731759e-01,-3.862966602090254775e-01,-4.231781343999098666e-01,-4.418741723054068204e-01,-4.098524647817571864e-01,-3.317585780915200955e-01,-2.506126982014191817e-01,-3.374352634295426645e-01,-3.886172378652366088e-01
-1.425261609346514524e-01,-1.904197168144330377e-01,-2.471341284730088628e-01,-2.675291668364249698e-01,-2.714149994705289393e-01,-3.032503161078606846e-01,-2.866329689005573944e-01,-3.307661891873402427e-01,-3.883718687157181604e-01,-4.246744321750683393e-01,-4.431235735809205822e-01,-4.115278327768414623e-01,-3.327766893045381313e-01,-2.531955757999986290e-01,-3.389804142801559617e-01,-3.893876921091857790e-01
